"country","date","name","actual","consensus","previous","volatility"
"Russia","20120705 00:00:00","Central Bank Reserves $","","","$ 513.100 ","1"
"Australia","20120705 01:30:00","Trade Balance"," -285.000 M"," -500.000 M"," -26.000 M","2"
"United Kingdom","20120705 07:00:00","Halifax House Prices (MoM)","","-0.200  %","0.500  %","1"
"United Kingdom","20120705 07:00:00","Halifax House Prices (3m/YoY)","","-0.800  %","-0.100  %","1"
"Netherlands, The","20120705 07:30:00","Consumer Price Index n.s.a (YoY)","","","2.100  %","1"
"France","20120705 09:00:00","French 10-y Bond Auction","","","2.460  %","1"
"Spain","20120705 09:00:00","Spanish 10-y Bond Auction","","","6.044  %","1"
"South Africa","20120705 09:30:00","Reuters Econometer","",""," 267.280 ","1"
"Germany","20120705 10:00:00","Factory Orders s.a. (MoM)","","0.000  %","-1.900  %","2"
"Germany","20120705 10:00:00","Factory Orders n.s.a. (YoY)","","","-3.800  %","2"
"Ireland","20120705 10:00:00","HICP (MoM)","","","0.000  %","1"
"Ireland","20120705 10:00:00","HICP (YoY)","","","1.900  %","1"
"United Kingdom","20120705 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20120705 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 325.000 ","3"
"United States","20120705 11:00:00","MBA Mortgage Applications","","","-7.100  %","1"
"United States","20120705 11:30:00","Challenger Job Cuts (YoY)","",""," 61.887 ","1"
"European Monetary Union","20120705 11:45:00","ECB Interest Rate Decision","","0.750  %","1.000  %","3"
"United States","20120705 12:15:00","ADP Employment Change",""," 105.000 "," 133.000 ","2"
"European Monetary Union","20120705 12:30:00","ECB Monetary policy statement and press conference","","","","3"
"United States","20120705 12:30:00","Initial Jobless Claims",""," 385.000 "," 386.000 ","1"
"United States","20120705 12:30:00","Continuing Jobless Claims",""," 3.300 "," 3.296 ","1"
"United States","20120705 14:00:00","ISM Non-Manufacturing PMI",""," 53.000 "," 53.700 ","2"
"Hungary","20120705 15:00:00","Budget Balance","",""," -115.900 ","1"
"United States","20120705 15:00:00","EIA Crude Oil Stocks change",""," -1.929 "," -0.133 ","1"
"Colombia","20120705 19:00:00","Consumer Price Index (MoM)","","","","1"
"Colombia","20120705 19:00:00","Consumer Price Index (YoY)","","","","1"
"Austria","20120705 22:00:00","Trade Balance","","","€ -538.300 ","1"
"Australia","20120705 23:30:00","AiG Performance of Construction Index","",""," 34.700 ","2"
