"country","date","name","actual","consensus","previous","volatility"
"Japan","20161123 00:00:00","Labor Thanksgiving Day","","","","0"
"Australia","20161123 01:30:00","Construction Work Done","","","","1"
"China","20161123 01:45:00","MNI Business Sentiment Indicator","","","","1"
"France","20161123 08:00:00","Markit Manufacturing PMI","","","","1"
"France","20161123 08:00:00","Markit Services PMI","","","","1"
"France","20161123 08:00:00","Markit PMI Composite","","","","1"
"Germany","20161123 08:30:00","Markit PMI Composite","","","","2"
"Germany","20161123 08:30:00","Markit Services PMI","","","","2"
"Germany","20161123 08:30:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20161123 09:00:00","Markit Services PMI","","","","2"
"European Monetary Union","20161123 09:00:00","Markit Manufacturing PMI","","","","2"
"European Monetary Union","20161123 09:00:00","Markit PMI Composite","","","","2"
"Germany","20161123 10:30:00","10-y Bond Auction","","","","2"
"Brazil","20161123 11:00:00","Mid-month Inflation","","","","1"
"India","20161123 11:30:00","M3 Money Supply","","","","1"
"United States","20161123 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20161123 13:30:00","Continuing Jobless Claims","","","","2"
"United States","20161123 13:30:00","Initial Jobless Claims","","","","2"
"United States","20161123 13:30:00","Durable Goods Orders","","","","3"
"United States","20161123 13:30:00","Durable Goods Orders ex Transportation","","","","3"
"United States","20161123 14:00:00","Housing Price Index (MoM)","","","","2"
"Mexico","20161123 14:00:00","Gross Domestic Product (QoQ)","","","","1"
"Mexico","20161123 14:00:00","Gross Domestic Product (YoY)","","","","1"
"United States","20161123 14:45:00","Markit Manufacturing PMI","","","","2"
"United States","20161123 15:00:00","Michigan Consumer Sentiment Index","","","","1"
"United States","20161123 15:00:00","New Home Sales (MoM)","","","","2"
"United States","20161123 15:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20161123 15:30:00","EIA Crude Oil Stocks change","","","","3"
"United States","20161123 17:00:00","EIA Natural Gas Storage change","","","","1"
"United States","20161123 18:00:00","7-Year Note Auction","","","","1"
"United States","20161123 19:00:00","FOMC Minutes","","","","3"
