"country","date","name","actual","consensus","previous","volatility"
"Australia","20120620 00:00:00","Conference Board Australia Leading Index","-1.400  %","","-0.200  %","2"
"Russia","20120620 00:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"Russia","20120620 00:00:00","Unemployment Rate","","","5.800  %","1"
"Australia","20120620 00:30:00","Westpac Leading Index (MoM)","0.500  %","","0.500  %","1"
"Australia","20120620 01:30:00","Dwelling Unit Starts (QoQ)","-12.600  %","","-4.500  %","1"
"Japan","20120620 04:30:00","All Industry Activity Index (MoM)","0.100  %","-0.100  %","-0.300  %","2"
"Germany","20120620 06:00:00","Producer Price Index (YoY)","","2.300  %","2.400  %","3"
"Germany","20120620 06:00:00","Producer Price Index (MoM)","","-0.200  %","0.200  %","2"
"Denmark","20120620 07:00:00","Consumer Confidence","",""," -0.400 ","1"
"Sweden","20120620 07:15:00","Consumer Confidence (MoM)","",""," 5.900 ","1"
"Netherlands, The","20120620 07:30:00","Consumer Confidence Adj","",""," -38.000 ","1"
"South Africa","20120620 08:00:00","Consumer Price Index (MoM)","","","0.400  %","1"
"South Africa","20120620 08:00:00","Consumer Price Index (YoY)","","","6.100  %","1"
"Italy","20120620 08:00:00","Industrial Orders n.s.a (YoY)","","","-14.300  %","1"
"Italy","20120620 08:00:00","Industrial Orders s.a (MoM)","","","3.500  %","1"
"Italy","20120620 08:00:00","Industrial Sales n.s.a. (YoY)","","","-3.100  %","1"
"Italy","20120620 08:00:00","Industrial Sales s.a. (MoM)","","","0.000  %","1"
"United Kingdom","20120620 08:30:00","Bank of England Minutes","","","","3"
"United Kingdom","20120620 08:30:00","ILO Unemployment Rate (3M)","","8.200  %","8.200  %","2"
"United Kingdom","20120620 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","1.800  %","1.600  %","2"
"United Kingdom","20120620 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","0.800  %","0.600  %","2"
"United Kingdom","20120620 08:30:00","Claimant Count Change",""," -3.000 "," -13.700 ","2"
"United Kingdom","20120620 08:30:00","Claimant Count Rate","","4.900  %","4.900  %","2"
"Switzerland","20120620 09:00:00","ZEW Survey - Expectations","",""," -4.000 ","2"
"United Kingdom","20120620 11:00:00","BoE Quarterly Bulletin","","","","1"
"United States","20120620 11:00:00","MBA Mortgage Applications","","","18.000  %","1"
"Poland","20120620 12:00:00","Industrial Output (YoY)","","","2.900  %","1"
"Poland","20120620 12:00:00","Net Inflation","","","2.700  %","1"
"Norway","20120620 12:00:00","Norges Bank Interest Rate Decision","","","1.500  %","1"
"Poland","20120620 12:00:00","Producer Price Index (YoY)","","","4.300  %","1"
"Mexico","20120620 13:00:00","Retail Sales (MoM)","","","-0.500  %","1"
"Mexico","20120620 13:00:00","Retail Sales (YoY)","","","4.300  %","1"
"United States","20120620 14:30:00","EIA Crude Oil Stocks change",""," -1.000 "," -0.191 ","1"
"United States","20120620 16:30:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20120620 18:00:00","FOMC Economic Projections","","","","3"
"Colombia","20120620 18:00:00","Retail Sales (YoY)","","","","1"
"United States","20120620 18:15:00","Fed's Monetary Policy Statement and press conference","","","","3"
"Colombia","20120620 19:00:00","Industrial ouput (YoY)","","","","1"
"New Zealand","20120620 22:45:00","Gross Domestic Product (QoQ)","","0.400  %","0.300  %","2"
"New Zealand","20120620 22:45:00","Gross Domestic Product (YoY)","","1.400  %","1.800  %","2"
