"country","date","name","actual","consensus","previous","volatility"
"Australia","20170802 01:30:00","Building Permits (MoM)","","","","1"
"Australia","20170802 01:30:00","Building Permits (YoY)","","","","1"
"Japan","20170802 05:00:00","Consumer Confidence Index","","","","1"
"Switzerland","20170802 05:45:00","SECO Consumer Climate (3m)","","","","2"
"India","20170802 06:00:00","Reverse Repo Rate","","","","1"
"Spain","20170802 07:00:00","Unemployment Change","","","","1"
"European Monetary Union","20170802 07:00:00","Non-monetary policy's ECB meeting","","","","3"
"Switzerland","20170802 07:15:00","Real Retail Sales (YoY)","","","","2"
"Switzerland","20170802 07:30:00","SVME - Purchasing Managers' Index","","","","1"
"United Kingdom","20170802 08:30:00","PMI Construction","","","","2"
"India","20170802 09:00:00","RBI Interest Rate Decision (Repo Rate)","","","","1"
"European Monetary Union","20170802 09:00:00","Producer Price Index (MoM)","","","","1"
"European Monetary Union","20170802 09:00:00","Producer Price Index (YoY)","","","","2"
"Germany","20170802 09:30:00","10-y Bond Auction","","","","2"
"United States","20170802 11:00:00","MBA Mortgage Applications","","","","1"
"India","20170802 11:30:00","M3 Money Supply","","","","1"
"United States","20170802 12:15:00","ADP Employment Change","","","","2"
"United States","20170802 13:45:00","ISM NY index - Business Conditions","","","","1"
"United States","20170802 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20170802 16:00:00","FOMC Member Mester speech","","","","1"
"United States","20170802 19:30:00","FOMC Member Williams speech","","","","1"
"Australia","20170802 23:30:00","AiG Performance of Services Index","","","","1"
"Japan","20170802 23:50:00","Foreign bond investment","","","","2"
"Japan","20170802 23:50:00","Foreign investment in Japan stocks","","","","2"
