"country","date","name","actual","consensus","previous","volatility"
"Japan","20150306 05:00:00","Leading Economic Index"," 105.100 ",""," 105.300 ","2"
"Japan","20150306 05:00:00","Coincident Index"," 113.000 ",""," 110.600 ","2"
"Germany","20150306 07:00:00","Industrial Production n.s.a. w.d.a. (YoY)","0.900  %","-0.200  %","0.500  %","2"
"Switzerland","20150306 08:15:00","Consumer Price Index (YoY)","-0.800  %","-0.600  %","-0.500  %","2"
"United Kingdom","20150306 09:30:00","Consumer Inflation Expectations","","","2.500  %","2"
"European Monetary Union","20150306 09:30:00","Consumer Inflation Expectations","","","2.500  %","2"
"European Monetary Union","20150306 10:00:00","Gross Domestic Product s.a. (YoY)","","0.900  %","0.800  %","2"
"European Monetary Union","20150306 10:00:00","Gross Domestic Product s.a. (QoQ)","","0.300  %","0.200  %","2"
"Poland","20150306 13:00:00","Central Bank FX Reserves","","","€ 87.900 ","1"
"Canada","20150306 13:30:00","Building Permits (MoM)","","-4.300  %","7.700  %","2"
"Canada","20150306 13:30:00","International Merchandise Trade","","$ -1.000 ","$ -0.650 ","1"
"Canada","20150306 13:30:00","Exports","","","$ 44.060 ","1"
"Canada","20150306 13:30:00","Imports","","","$ 44.700 ","1"
"Canada","20150306 13:30:00","Labor Productivity (QoQ)","","0.000  %","0.100  %","1"
"United States","20150306 13:30:00","Nonfarm Payrolls",""," 240.000 "," 257.000 ","3"
"United States","20150306 13:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.500  %","1"
"United States","20150306 13:30:00","Average Hourly Earnings (YoY)","","","2.200  %","2"
"United States","20150306 13:30:00","Average Weekly Hours",""," 34.600 "," 34.600 ","2"
"United States","20150306 13:30:00","Labor Force Participation Rate","","","62.900  %","2"
"United States","20150306 13:30:00","Unemployment Rate","","5.600  %","5.700  %","3"
"United States","20150306 13:30:00","Trade Balance","","$ -41.700 ","$ -46.560 ","2"
"Mexico","20150306 14:00:00","Consumer Confidence","",""," 91.100 ","1"
"Mexico","20150306 14:00:00","Consumer Confidence s.a","",""," 91.800 ","1"
"Turkey","20150306 15:30:00","Treasury Cash Balance","",""," 3.380 ","1"
"United States","20150306 20:00:00","Consumer Credit Change","","$ 15.000 ","$ 14.750 ","2"
