"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20120403 01:00:00","ANZ Commodity Price","","","0.000  %","1"
"Japan","20120403 01:30:00","Labor Cash Earnings (YoY)","","","0.000  %","1"
"Australia","20120403 01:30:00","Retail Sales s.a. (MoM)","","0.300  %","0.300  %","2"
"Australia","20120403 04:30:00","RBA Interest Rate Decision","","4.250  %","4.250  %","3"
"Australia","20120403 04:30:00","RBA Monetary Policy Statement","","","","3"
"Turkey","20120403 07:00:00","Consumer Price Index (MoM)","","","0.560  %","1"
"Turkey","20120403 07:00:00","Consumer Price Index (YoY)","","","10.430  %","1"
"Turkey","20120403 07:00:00","Producer Price Index (MoM)","","","-0.090  %","1"
"Turkey","20120403 07:00:00","Producer Price Index (YoY)","","","9.150  %","1"
"Hungary","20120403 07:00:00","Trade Balance","","","€ 325.000 ","1"
"United Kingdom","20120403 08:30:00","PMI Construction",""," 53.500 "," 54.300 ","2"
"European Monetary Union","20120403 09:00:00","Gross Domestic Product s.a. (QoQ)","","","-0.300  %","2"
"European Monetary Union","20120403 09:00:00","Gross Domestic Product s.a. (YoY)","","","0.700  %","2"
"European Monetary Union","20120403 09:00:00","Producer Price Index (YoY)","","3.400  %","3.700  %","3"
"European Monetary Union","20120403 09:00:00","Producer Price Index (MoM)","","0.500  %","0.700  %","2"
"Brazil","20120403 12:00:00","Industrial Output (MoM)","","","-2.100  %","1"
"Brazil","20120403 12:00:00","Industrial Output (YoY)","","","-3.400  %","1"
"Mexico","20120403 13:00:00","Consumer Confidence","",""," 93.600 ","1"
"Mexico","20120403 13:00:00","Consumer Confidence s.a","",""," 93.900 ","1"
"Denmark","20120403 14:00:00","Currency Reserves","",""," 498.700 ","1"
"United States","20120403 14:00:00","Factory Orders (MoM)","","1.500  %","-1.000  %","2"
"United States","20120403 18:00:00","FOMC Minutes","","","","3"
"Argentina","20120403 21:00:00","Tax Revenue (MoM)","",""," 47.280 ","1"
"United States","20120403 21:00:00","Total Vehicle Sales",""," 14.740 "," 15.030 ","1"
"United Kingdom","20120403 23:01:00","BRC Shop Price Index (MoM)","","","1.200  %","1"
"Australia","20120403 23:30:00","AiG Performance of Services Index","",""," 46.700 ","2"
