"country","date","name","actual","consensus","previous","volatility"
"Australia","20141113 00:00:00","Consumer Inflation Expectation","","","3.400  %","2"
"United Kingdom","20141113 00:01:00","RICS Housing Price Balance","","26.000  %","30.000  %","1"
"New Zealand","20141113 01:00:00","REINZ House Price Index (MoM)","","","0.200  %","2"
"Australia","20141113 01:30:00","RBA Assistant Governor Kent Speech","","","","2"
"China","20141113 02:00:00","New Loans",""," 650.000 "," 857.200 ","2"
"China","20141113 05:30:00","Industrial Production (YoY)","","8.000  %","8.000  %","2"
"China","20141113 05:30:00","Retail Sales (YoY)","","11.600  %","11.600  %","2"
"Germany","20141113 07:00:00","Consumer Price Index (YoY)","","0.800  %","0.800  %","2"
"Germany","20141113 07:00:00","Harmonised Index of Consumer Prices (YoY)","","0.700  %","0.800  %","2"
"France","20141113 07:45:00","Inflation ex-tobacco (MoM)","","","-0.400  %","2"
"European Monetary Union","20141113 09:00:00","ECB Monthly Report","","","","2"
"United Kingdom","20141113 10:10:00","10-y Bond Auction","","","2.150  %","1"
"Poland","20141113 13:00:00","Consumer Price Index (MoM)","","","0.000  %","1"
"Poland","20141113 13:00:00","Consumer Price Index (YoY)","","","-0.300  %","1"
"Poland","20141113 13:00:00","Current Account","","","€ -986.000 ","1"
"United States","20141113 13:30:00","Initial Jobless Claims",""," 280.000 "," 278.000 ","2"
"United States","20141113 13:30:00","Continuing Jobless Claims",""," 2.350 "," 2.348 ","2"
"Canada","20141113 13:30:00","New Housing Price Index (YoY)","","","1.500  %","1"
"Canada","20141113 13:30:00","New Housing Price Index (MoM)","","0.200  %","0.300  %","1"
"United States","20141113 15:00:00","JOLTS Job Openings",""," 4.823 "," 4.835 ","1"
"Canada","20141113 15:30:00","BoC Review","","","","2"
"United States","20141113 16:00:00","EIA Crude Oil Stocks change","",""," 0.460 ","1"
"United States","20141113 18:00:00","30-Year Bond Auction","","","3.074  %","1"
"United States","20141113 19:00:00","Monthly Budget Statement","","$ -111.700 ","$ 106.000 ","1"
