"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20171003 08:30:00","PMI Construction","","","","2"
"United Kingdom","20171003 08:30:00","FPC Statement","","","","0"
"European Monetary Union","20171003 09:00:00","Producer Price Index (YoY)","","","","2"
"European Monetary Union","20171003 09:00:00","Producer Price Index (MoM)","","","","1"
"India","20171003 11:30:00","Infrastructure Output (YoY)","","","","1"
"United States","20171003 12:30:00","FOMC Member Powell Speech","","","","1"
"United States","20171003 12:55:00","Redbook index (YoY)","","","","1"
"United States","20171003 12:55:00","Redbook index (MoM)","","","","1"
"Brazil","20171003 13:00:00","Industrial Output (YoY)","","","","1"
"Brazil","20171003 13:00:00","Industrial Output (MoM)","","","","1"
"United States","20171003 13:45:00","ISM NY index - Business Conditions","","","","1"
"New Zealand","20171003 14:00:00","GDT Price Index","","","","1"
"United States","20171003 15:30:00","4-Week Bill Auction","","","","1"
"United States","20171003 19:30:00","Total Vehicle Sales","","","","1"
"United States","20171003 20:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20171003 22:30:00","AiG Performance of Services Index","","","","1"
"United Kingdom","20171003 23:00:00","BRC Shop Price Index (YoY)","","","","1"
