"country","date","name","actual","consensus","previous","volatility"
"Australia","20150915 01:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"Australia","20150915 01:30:00","RBA Meeting's Minutes","","","","3"
"Australia","20150915 01:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Japan","20150915 03:00:00",""BoJ Monetary Policy Statement "","","","","3"
"Japan","20150915 03:00:00","BoJ Press Conference","","","","3"
"Japan","20150915 03:00:00","BoJ Interest Rate Decision","","","","3"
"France","20150915 06:45:00","Consumer Price Index (EU norm) final (YoY)","","","","2"
"France","20150915 06:45:00","Inflation ex-tobacco (MoM)","","","","2"
"France","20150915 06:45:00","Consumer Price Index (EU norm) final (MoM)","","","","2"
"United Kingdom","20150915 08:30:00",""PPI Core Output (YoY) n.s.a "","","","","1"
"United Kingdom","20150915 08:30:00","Consumer Price Index (MoM)","","","","3"
"European Monetary Union","20150915 08:30:00","Consumer Price Index (MoM)","","","","2"
"United Kingdom","20150915 08:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20150915 08:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150915 08:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20150915 08:30:00","Core Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20150915 08:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20150915 08:30:00","Producer Price Index - Input (MoM) n.s.a","","","","1"
"United Kingdom","20150915 08:30:00","Producer Price Index - Input (YoY) n.s.a","","","","1"
"United Kingdom","20150915 08:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20150915 08:30:00","Producer Price Index - Output (YoY) n.s.a","","","","1"
"United Kingdom","20150915 08:30:00","Producer Price Index - Output (MoM) n.s.a","","","","1"
"United Kingdom","20150915 08:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20150915 08:30:00","PPI Core Output (MoM) n.s.a","","","","1"
"Germany","20150915 09:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Germany","20150915 09:00:00","ZEW Survey - Current Situation","","","","2"
"Spain","20150915 09:00:00","6-Month Letras Auction","","","","1"
"Spain","20150915 09:00:00","12-Month Letras Auction","","","","1"
"European Monetary Union","20150915 09:00:00","Employment Change (QoQ)","","","","1"
"European Monetary Union","20150915 09:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20150915 09:00:00","ZEW Survey - Economic Sentiment","","","","2"
"European Monetary Union","20150915 09:00:00","Employment Change (YoY)","","","","1"
"European Monetary Union","20150915 09:00:00","Trade Balance n.s.a.","","","","2"
"United States","20150915 12:30:00","Retail Sales (MoM)","","","","3"
"United States","20150915 12:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20150915 12:30:00","Retail Sales ex Autos (MoM)","","","","3"
"United States","20150915 12:55:00","Redbook index (MoM)","","","","1"
"United States","20150915 12:55:00","Redbook index (YoY)","","","","1"
"United States","20150915 13:15:00","Industrial Production (MoM)","","","","2"
"United States","20150915 13:15:00","Capacity Utilization","","","","2"
"United Kingdom","20150915 13:30:00","CB Leading Economic Index","","","","1"
"United States","20150915 14:00:00","Business Inventories","","","","1"
"New Zealand","20150915 14:30:00","GDT Price Index","","","","1"
"United States","20150915 15:30:00","52-Week Bill auction","","","","1"
"United States","20150915 15:30:00","4-Week Bill Auction","","","","1"
"New Zealand","20150915 22:45:00","Current Account (QoQ)","","","","1"
"New Zealand","20150915 22:45:00","Current Account - GDP Ratio","","","","1"
"Australia","20150915 23:30:00","RBA Assist Gov Debelle Speech","","","","2"
