"country","date","name","actual","consensus","previous","volatility"
"Australia","20160205 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"Australia","20160205 00:30:00","RBA Monetary Policy Statement","","","","3"
"Japan","20160205 05:00:00","Coincident Index","","","","2"
"Japan","20160205 05:00:00","Leading Economic Index","","","","2"
"Germany","20160205 07:00:00","Factory Orders s.a. (MoM)","","","","1"
"Germany","20160205 07:00:00","Factory Orders n.s.a. (YoY)","","","","1"
" EUR"","20160205 07:45:00",""Exports","","","","France"
"France","20160205 07:45:00","Trade Balance EUR","","","","1"
" EUR"","20160205 07:45:00",""Imports","","","","France"
"France","20160205 07:45:00","Current Account","","","","1"
"Switzerland","20160205 08:00:00","Foreign Currency Reserves","","","","1"
" USD"","20160205 11:00:00",""FX Reserves","","","","India"
"India","20160205 11:30:00","Bank Loan Growth","","","","1"
"United States","20160205 13:30:00","Nonfarm Payrolls","","","","3"
"United States","20160205 13:30:00","Average Weekly Hours","","","","1"
"United States","20160205 13:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20160205 13:30:00","Unemployment Rate","","","","3"
"United States","20160205 13:30:00","Labor Force Participation Rate","","","","2"
"United States","20160205 13:30:00","Average Hourly Earnings (MoM)","","","","2"
"United States","20160205 13:30:00","Trade Balance","","","","2"
"Canada","20160205 13:30:00","Imports","","","","1"
"Canada","20160205 13:30:00","Exports","","","","1"
"Canada","20160205 13:30:00","International Merchandise Trade","","","","1"
"Canada","20160205 13:30:00","Participation rate","","","","1"
"Canada","20160205 13:30:00","Unemployment Rate","","","","3"
"Canada","20160205 13:30:00","Net Change in Employment","","","","3"
"Canada","20160205 15:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20160205 15:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"United States","20160205 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20160205 20:00:00","Consumer Credit Change","","","","2"
