"country","date","name","actual","consensus","previous","volatility"
"Australia","20161214 00:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20161214 00:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"China","20161214 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20161214 02:00:00","New Loans","","","","1"
"China","20161214 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Japan","20161214 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20161214 04:30:00","Industrial Production (MoM)","","","","2"
"Japan","20161214 04:30:00","Capacity Utilization","","","","1"
"India","20161214 06:30:00","WPI Inflation","","","","1"
"France","20161214 07:45:00","Consumer Price Index (EU norm) (MoM)","","","","1"
"France","20161214 07:45:00","Inflation ex-tobacco (MoM)","","","","2"
"France","20161214 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"European Monetary Union","20161214 08:00:00","Non-monetary policy's ECB meeting","","","","1"
"Switzerland","20161214 08:15:00","Producer and Import Prices (YoY)","","","","1"
"Switzerland","20161214 08:15:00","Producer and Import Prices (MoM)","","","","1"
"Italy","20161214 09:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20161214 09:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20161214 09:00:00","Consumer Price Index (MoM)","","","","1"
"Italy","20161214 09:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"United Kingdom","20161214 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20161214 09:30:00","ILO Unemployment Rate (3M)","","","","1"
"United Kingdom","20161214 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20161214 09:30:00","Claimant Count Change","","","","1"
"United Kingdom","20161214 09:30:00","Claimant Count Rate","","","","1"
"European Monetary Union","20161214 10:00:00","Industrial Production w.d.a. (YoY)","","","","2"
"European Monetary Union","20161214 10:00:00","Industrial Production s.a. (MoM)","","","","2"
"Switzerland","20161214 10:00:00","ZEW Survey - Expectations","","","","2"
"United States","20161214 12:00:00","MBA Mortgage Applications","","","","1"
"United Kingdom","20161214 12:15:00","BOE's Governor Carney speech","","","","3"
"European Monetary Union","20161214 12:15:00","BOE's Governor Carney speech","","","","2"
"United States","20161214 13:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20161214 13:30:00","Retail Sales control group","","","","2"
"United States","20161214 13:30:00","Retail Sales (MoM)","","","","3"
"United States","20161214 13:30:00","Producer Price Index (MoM)","","","","1"
"United States","20161214 13:30:00","Producer Price Index (YoY)","","","","1"
"United States","20161214 13:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"United States","20161214 13:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20161214 14:15:00","Industrial Production (MoM)","","","","2"
"United States","20161214 14:15:00","Capacity Utilization","","","","2"
"United States","20161214 15:00:00","Business Inventories","","","","1"
"United States","20161214 15:30:00","EIA Crude Oil Stocks change","","","","2"
"United States","20161214 19:00:00","FOMC Economic Projections","","","","3"
"United States","20161214 19:00:00","Fed's Monetary Policy Statement","","","","3"
"United States","20161214 19:00:00","Fed Interest Rate Decision","","","","3"
"United States","20161214 19:30:00","FOMC Press conference","","","","3"
"New Zealand","20161214 21:30:00","Business NZ PMI","","","","2"
"Japan","20161214 23:50:00","Foreign bond investment","","","","2"
"Japan","20161214 23:50:00","Foreign investment in Japan stocks","","","","2"
