"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20160909 00:00:00","Eurogroup meeting","","","","2"
"China","20160909 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20160909 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20160909 01:30:00","Consumer Price Index (YoY)","","","","2"
"Australia","20160909 01:30:00","Investment Lending for Homes","","","","2"
"Australia","20160909 01:30:00","Home Loans","","","","2"
"Japan","20160909 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"China","20160909 05:30:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Switzerland","20160909 05:45:00","Unemployment Rate s.a (MoM)","","","","3"
"Germany","20160909 06:00:00","Current Account n.s.a.","","","","2"
"Germany","20160909 06:00:00","Exports (MoM)","","","","2"
"Germany","20160909 06:00:00","Trade Balance s.a.","","","","2"
"Germany","20160909 06:00:00","Imports (MoM)","","","","2"
"France","20160909 06:45:00","Industrial Output (MoM)","","","","1"
"France","20160909 06:45:00","Budget","","","","1"
"Spain","20160909 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Russia","20160909 07:00:00","Budget Fulfilment","","","","1"
"United Kingdom","20160909 08:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20160909 08:30:00","Consumer Inflation Expectations","","","","2"
"United Kingdom","20160909 08:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20160909 08:30:00","Goods Trade Balance","","","","1"
"United Kingdom","20160909 08:30:00","Total Trade Balance","","","","1"
"Greece","20160909 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20160909 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20160909 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20160909 09:00:00","Global Trade Balance","","","","1"
" USD"","20160909 11:30:00",""FX Reserves","","","","India"
"United States","20160909 11:45:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"Brazil","20160909 12:00:00","IPCA Inflation","","","","1"
"Russia","20160909 12:00:00","Foreign Trade","","","","1"
"Canada","20160909 12:15:00","Housing Starts s.a (YoY)","","","","2"
"Mexico","20160909 13:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20160909 13:00:00","Industrial Output (YoY)","","","","1"
"Russia","20160909 13:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"Canada","20160909 13:30:00","Unemployment Rate","","","","2"
"Canada","20160909 13:30:00","Participation rate","","","","2"
"Canada","20160909 13:30:00","Net Change in Employment","","","","2"
"United States","20160909 14:00:00","Wholesale Inventories","","","","1"
"United States","20160909 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20160909 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20160909 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20160909 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20160909 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20160909 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20160909 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20160909 19:30:00","CFTC AUD NC net positions","","","","1"
