"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130723 08:30:00","BBA Mortgage Approvals",""," 38.500 "," 36.100 ","2"
"Hungary","20130723 12:00:00","MNB Interest Rate Decision","","","4.250  %","1"
"Canada","20130723 12:30:00","Retail Sales (MoM)","","0.300  %","0.100  %","2"
"Canada","20130723 12:30:00","Retail Sales ex Autos (MoM)","","0.200  %","-0.300  %","1"
"United States","20130723 12:55:00","Redbook index (MoM)","","","0.800  %","1"
"United States","20130723 12:55:00","Redbook index (YoY)","","","3.000  %","1"
"United States","20130723 13:00:00","Housing Price Index (MoM)","","0.800  %","0.700  %","2"
"Brazil","20130723 13:30:00","Current Account","","","$ -6.420 ","1"
"European Monetary Union","20130723 14:00:00","Consumer Confidence",""," -18.300 "," -18.800 ","2"
"United States","20130723 14:00:00","Richmond Fed Manufacturing Index",""," 7.000 "," 8.000 ","1"
"United States","20130723 15:30:00","4-Week Bill Auction","","","0.020  %","1"
"Argentina","20130723 19:00:00","Trade Balance (MoM)","","","$ 1,338.000 ","1"
"New Zealand","20130723 22:45:00","Trade Balance (MoM)","","$ -100.000 ","$ 71.000 ","2"
"New Zealand","20130723 22:45:00","Exports","","$ 3.900 ","$ 4.080 ","1"
"New Zealand","20130723 22:45:00","Imports","","$ 3.900 ","$ 4.010 ","1"
"New Zealand","20130723 22:45:00","Trade Balance (YoY)","","$ -1.260 ","$ -0.870 ","1"
"Japan","20130723 23:50:00","Adjusted Merchandise Trade Balance","","¥ -580.000 ","¥ -821.045 ","1"
"Japan","20130723 23:50:00","Exports (YoY)","","10.300  %","10.100  %","1"
"Japan","20130723 23:50:00","Imports (YoY)","","13.600  %","10.000  %","1"
"Japan","20130723 23:50:00","Merchandise Trade Balance Total","","¥ -160.600 ","¥ -993.900 ","2"
