"country","date","name","actual","consensus","previous","volatility"
"China","20170915 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170915 02:00:00","New Loans","","","","1"
"European Monetary Union","20170915 08:15:00","ECB's Lautenschläger Speech","","","","2"
"European Monetary Union","20170915 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20170915 10:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20170915 10:00:00","Labour cost","","","","2"
"Russia","20170915 10:30:00","Interest rate decision","","","","2"
"United Kingdom","20170915 11:00:00","BoE Quarterly Bulletin","","","","1"
"India","20170915 11:00:00","Trade Deficit Government","","","","1"
"India","20170915 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170915 11:30:00",""FX Reserves","","","","India"
"Russia","20170915 12:00:00","Budget Fulfilment","","","","1"
"United States","20170915 12:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20170915 12:30:00","Retail Sales ex Autos (MoM)","","","","2"
"United States","20170915 12:30:00","Retail Sales control group","","","","2"
"United States","20170915 12:30:00","Retail Sales (MoM)","","","","3"
"Russia","20170915 13:00:00","Industrial Output","","","","1"
"United States","20170915 13:15:00","Industrial Production (MoM)","","","","2"
"United States","20170915 13:15:00","Capacity Utilization","","","","2"
"United States","20170915 14:00:00","Michigan Consumer Sentiment Index","","","","1"
"United States","20170915 14:00:00","Business Inventories","","","","1"
"United States","20170915 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170915 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20170915 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170915 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20170915 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170915 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170915 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170915 19:30:00","CFTC AUD NC net positions","","","","1"
