"country","date","name","actual","consensus","previous","volatility"
"Australia","20131106 00:30:00","Trade Balance",""," -450.000 "," -815.000 ","2"
"Germany","20131106 08:53:00","Markit Services PMI",""," 52.300 "," 53.700 ","2"
"European Monetary Union","20131106 08:58:00","Markit Services PMI",""," 50.900 "," 52.200 ","2"
"European Monetary Union","20131106 08:58:00","Markit PMI Composite",""," 51.500 "," 52.200 ","2"
"United Kingdom","20131106 09:30:00","Industrial Production (YoY)","","1.800  %","-1.500  %","2"
"United Kingdom","20131106 09:30:00","Manufacturing Production (YoY)","","0.700  %","-0.200  %","2"
"European Monetary Union","20131106 10:00:00","Retail Sales (YoY)","","0.700  %","-0.300  %","2"
"Germany","20131106 11:00:00","Factory Orders n.s.a. (YoY)","","","3.100  %","2"
"United States","20131106 12:00:00","MBA Mortgage Applications","","","6.400  %","2"
"United States","20131106 12:30:00","Challenger Job Cuts (YoY)","",""," 40.289 ","1"
"Canada","20131106 13:30:00","Building Permits (MoM)","","6.000  %","-21.200  %","2"
"United States","20131106 15:00:00","CB Leading Indicator (MoM)","","0.600  %","0.700  %","2"
"Canada","20131106 15:00:00","Ivey Purchasing Managers Index s.a",""," 51.000 "," 51.900 ","2"
"Canada","20131106 15:00:00","Ivey Purchasing Managers Index","",""," 59.400 ","2"
"United Kingdom","20131106 15:00:00","NIESR GDP Estimate (3M)","","","0.800  %","3"
"United States","20131106 15:30:00","EIA Crude Oil Stocks change","",""," 4.087 ","1"
"United States","20131106 18:10:00","FOMC Member Pianalto Speech","","","","1"
"Australia","20131106 22:30:00","AiG Performance of Construction Index","",""," 47.600 ","2"
