"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20140317 10:00:00","Consumer Price Index (YoY)","","0.800  %","0.800  %","2"
"European Monetary Union","20140317 10:00:00","Consumer Price Index - Core (YoY)","","","0.800  %","2"
"European Monetary Union","20140317 10:00:00","Consumer Price Index (MoM)","","0.400  %","-1.100  %","2"
"Canada","20140317 12:30:00","Canadian portfolio investment in foreign securities","","","$ 3.710 ","1"
"Canada","20140317 12:30:00","Foreign portfolio investment in Canadian securities","","","$ -4.280 ","1"
"United States","20140317 12:30:00","NY Empire State Manufacturing Index",""," 6.500 "," 4.480 ","1"
"Poland","20140317 13:00:00","Current Account","","","€ -843.000 ","1"
"Poland","20140317 13:00:00","Net Inflation","","","1.000  %","1"
"United States","20140317 13:00:00","Total Net TIC Flows","","","$ -119.600 ","1"
"United States","20140317 13:00:00","Net Long-Term TIC Flows","","","$ -45.900 ","2"
"United States","20140317 13:15:00","Capacity Utilization","","78.600  %","78.500  %","1"
"United States","20140317 13:15:00","Industrial Production (MoM)","","0.200  %","-0.300  %","2"
"United States","20140317 14:00:00","NAHB Housing Market Index",""," 50.000 "," 46.000 ","2"
"Germany","20140317 15:00:00","German Buba President Weidmann speech","","","","2"
"United States","20140317 15:30:00","3-Month Bill Auction","","","0.050  %","1"
"United States","20140317 15:30:00","6-Month Bill Auction","","","0.080  %","1"
"Colombia","20140317 22:00:00","Industrial ouput (YoY)","",""," 1.500 ","1"
