"country","date","name","actual","consensus","previous","volatility"
"Australia","20140408 01:30:00","National Australia Bank's Business Confidence","",""," 7.000 ","2"
"Japan","20140408 03:00:00","BoJ Interest Rate Decision","","","0.100  %","2"
"Japan","20140408 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20140408 05:00:00","Eco Watchers Survey: Current",""," 54.100 "," 53.000 ","2"
"Japan","20140408 05:00:00","Eco Watchers Survey: Outlook","",""," 40.000 ","2"
"Switzerland","20140408 05:45:00","Unemployment Rate s.a (MoM)","","3.200  %","3.200  %","2"
"Japan","20140408 06:30:00","BoJ Press Conference","","","","2"
"Switzerland","20140408 07:15:00","Real Retail Sales (YoY)","","0.900  %","0.300  %","2"
"United Kingdom","20140408 08:30:00","Industrial Production (YoY)","","2.200  %","2.900  %","2"
"United Kingdom","20140408 08:30:00","Manufacturing Production (MoM)","","0.300  %","0.400  %","2"
"United Kingdom","20140408 08:30:00","Manufacturing Production (YoY)","","3.100  %","3.300  %","2"
"Chile","20140408 12:00:00","Consumer Price Index (Inflation) (MoM)","","","0.500  %","1"
"Canada","20140408 12:15:00","Housing Starts s.a (YoY)",""," 192.000 "," 192.100 ","2"
"Canada","20140408 12:30:00","Building Permits (MoM)","","-2.600  %","8.500  %","2"
"United States","20140408 12:55:00","Redbook index (MoM)","","","-0.500  %","1"
"United States","20140408 12:55:00","Redbook index (YoY)","","","2.300  %","1"
"Mexico","20140408 13:00:00","Gross Domestic Product (YoY)","","","0.700  %","1"
"Hungary","20140408 14:00:00","Budget Balance","",""," -407.900 ","1"
"United Kingdom","20140408 14:00:00","NIESR GDP Estimate (3M)","","","0.800  %","3"
"United States","20140408 15:30:00","4-Week Bill Auction","","","0.020  %","1"
"United States","20140408 17:00:00","3-Year Note Auction","","","0.802  %","1"
"United States","20140408 17:30:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"New Zealand","20140408 21:45:00","Electronic Card Retail Sales  (MoM)","","0.400  %","0.900  %","2"
"New Zealand","20140408 21:45:00","Electronic Card Retail Sales (YoY)","","","5.700  %","2"
"Korea, Republic of","20140408 23:00:00","Unemployment Rate","","","3.900  %","1"
"United Kingdom","20140408 23:01:00","BRC Shop Price Index (MoM)","","-1.500  %","-1.400  %","1"
