"country","date","name","actual","consensus","previous","volatility"
"Japan","20150924 01:35:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","","","","1"
"Japan","20150924 04:30:00","All Industry Activity Index (MoM)","","","","2"
"Germany","20150924 06:00:00","Gfk Consumer Confidence Survey","","","","2"
"France","20150924 06:45:00","Business Climate","","","","1"
"Germany","20150924 08:00:00","IFO - Business Climate","","","","1"
"Germany","20150924 08:00:00","IFO - Current Assessment","","","","1"
"Germany","20150924 08:00:00","IFO - Expectations","","","","1"
"Italy","20150924 08:00:00","Industrial Sales n.s.a. (YoY)","","","","1"
"Italy","20150924 08:00:00","Industrial Orders n.s.a (YoY)","","","","1"
"Italy","20150924 08:00:00","Industrial Sales s.a. (MoM)","","","","1"
"Italy","20150924 08:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20150924 08:00:00","Industrial Orders s.a (MoM)","","","","1"
"Italy","20150924 08:00:00","Retail Sales s.a. (MoM)","","","","1"
"United Kingdom","20150924 08:30:00","BBA Mortgage Approvals","","","","1"
"Italy","20150924 09:00:00","10-y Bond Auction","","","","1"
"European Monetary Union","20150924 09:15:00","Targeted LTRO","","","","3"
"Italy","20150924 10:00:00","Trade Balance non-EU","","","","1"
"United States","20150924 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20150924 12:30:00","Durable Goods Orders ex Transportation","","","","2"
"United States","20150924 12:30:00",""Chicago Fed National Activity Index "","","","","2"
"United States","20150924 12:30:00","Initial Jobless Claims","","","","1"
"United States","20150924 12:30:00","Durable Goods Orders","","","","2"
"United States","20150924 14:00:00","New Home Sales (MoM)","","","","2"
"United States","20150924 14:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20150924 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20150924 15:00:00","Kansas Fed manufacturing activity","","","","1"
"United States","20150924 17:00:00","7-Year Note Auction","","","","1"
"United States","20150924 21:00:00","Fed's Yellen Speech","","","","2"
"Japan","20150924 23:30:00","Tokyo Consumer Price Index (YoY)","","","","1"
" Energy (YoY)"","20150924 23:30:00",""National CPI Ex Food","","","","Japan"
"Japan","20150924 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","","","1"
"Japan","20150924 23:30:00","National Consumer Price Index (YoY)","","","","2"
"Japan","20150924 23:30:00","National CPI Ex-Fresh Food (YoY)","","","","2"
" Energy (YoY)"","20150924 23:30:00",""Tokyo CPI ex Food","","","","Japan"
"Japan","20150924 23:50:00","Corporate Service Price (YoY)","","","","1"
