"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20161109 00:01:00","RICS Housing Price Balance","","","","2"
"China","20161109 01:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"China","20161109 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20161109 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20161109 01:30:00","Consumer Price Index (YoY)","","","","2"
"Japan","20161109 05:00:00","Eco Watchers Survey: Current","","","","2"
"Japan","20161109 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20161109 06:00:00","Machine Tool Orders (YoY)","","","","1"
"United Kingdom","20161109 09:30:00","Total Trade Balance","","","","1"
"United Kingdom","20161109 09:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20161109 09:30:00","Goods Trade Balance","","","","1"
"Portugal","20161109 10:00:00","Global Trade Balance","","","","1"
"European Monetary Union","20161109 10:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"Brazil","20161109 11:00:00","IPCA Inflation","","","","1"
"Portugal","20161109 11:00:00","Unemployment Rate","","","","1"
"India","20161109 11:30:00","M3 Money Supply","","","","1"
"United States","20161109 12:00:00","MBA Mortgage Applications","","","","1"
"United States","20161109 15:00:00","Wholesale Inventories","","","","1"
"United States","20161109 15:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20161109 18:00:00","10-Year Note Auction","","","","1"
"New Zealand","20161109 20:00:00","RBNZ Interest Rate Decision","","","","3"
"New Zealand","20161109 20:00:00",""Monetary Policy Statement "","","","","3"
"New Zealand","20161109 21:05:00","RBNZ Press Conference","","","","3"
"Japan","20161109 22:50:00","BOJ Summary of Opinions","","","","1"
"Japan","20161109 22:50:00","Money Supply M2+CD (YoY)","","","","1"
"Japan","20161109 22:50:00","Machinery Orders (MoM)","","","","1"
"Japan","20161109 22:50:00","Machinery Orders (YoY)","","","","1"
"Australia","20161109 23:00:00","Consumer Inflation Expectation","","","","2"
"Australia","20161109 23:30:00","Investment Lending for Homes","","","","2"
"Australia","20161109 23:30:00","Home Loans","","","","2"
"Japan","20161109 23:50:00","Foreign bond investment","","","","2"
"Japan","20161109 23:50:00","Foreign investment in Japan stocks","","","","2"
