"country","date","name","actual","consensus","previous","volatility"
"All","20120605 n/a:00","G7 Meeting","","","","2"
"Australia","20120605 01:30:00","Current Account Balance"," -14.900 B"," -14.850 B"," -9.640 B","2"
"China","20120605 02:30:00","HSBC China Services PMI"," 54.700 ",""," 54.100 ","1"
"Australia","20120605 04:30:00","RBA Interest Rate Decision","3.500  %","3.500  %","3.750  %","3"
"Russia","20120605 05:00:00","Purchasing Manager Index Services"," 54.900 ",""," 52.600 ","1"
"Finland","20120605 06:00:00","Gross Domestic Product (QoQ)","0.800  %","","0.100  %","1"
"Finland","20120605 06:00:00","Gross Domestic Product Qtr Prelim (YoY)","1.700  %","","1.400  %","1"
"Spain","20120605 07:13:00","Purchasing Manager Index Services"," 41.800 "," 41.600 "," 42.100 ","3"
"Italy","20120605 07:43:00","Purchasing Manager Index Services"," 42.800 "," 41.800 "," 42.300 ","1"
"France","20120605 07:48:00","Services PMI"," 45.100 "," 45.200 "," 45.200 ","1"
"Germany","20120605 07:53:00","Purchasing Manager Index Services"," 51.800 "," 52.200 "," 52.200 ","2"
"European Monetary Union","20120605 07:58:00","Purchasing Manager Index Services"," 46.700 "," 46.500 "," 46.900 ","2"
"European Monetary Union","20120605 09:00:00","Retail Sales (MoM)","","-0.100  %","0.300  %","2"
"European Monetary Union","20120605 09:00:00","Retail Sales (YoY)","","-1.100  %","-0.200  %","3"
"Iceland","20120605 09:00:00","Trade Balance","",""," 9.400 ","1"
"Germany","20120605 10:00:00","Factory Orders n.s.a. (YoY)","","","-2.900  %","2"
"Germany","20120605 10:00:00","Factory Orders s.a. (MoM)","","-1.000  %","2.200  %","2"
"Canada","20120605 12:30:00","Building Permits (MoM)","","-1.900  %","4.700  %","1"
"Canada","20120605 13:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"United States","20120605 14:00:00","ISM Non-Manufacturing",""," 53.500 "," 53.500 ","2"
"Colombia","20120605 18:00:00","Consumer Price Index (MoM)","","","","1"
"Colombia","20120605 18:00:00","Consumer Price Index (YoY)","","","","1"
"Qatar","20120605 22:00:00","Consumer Price Index","",""," 109.900 ","1"
"United Kingdom","20120605 23:01:00","BRC Shop Price Index (MoM)","","","1.300  %","1"
