"country","date","name","actual","consensus","previous","volatility"
"Australia","20130123 00:30:00","Consumer Price Index (YoY)","","2.400  %","2.000  %","2"
"Australia","20130123 00:30:00","Consumer Price Index (QoQ)","","0.400  %","1.400  %","2"
"Japan","20130123 05:00:00","Bank of Japan Monthly Economic Survey","","","","2"
"United Kingdom","20130123 08:00:00","David Cameron speech","","","","2"
"United Kingdom","20130123 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20130123 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20130123 09:30:00","Claimant Count Change",""," 0.000 "," -3.000 ","2"
"European Monetary Union","20130123 09:30:00","Claimant Count Change",""," 0.000 "," -3.000 ","2"
"United Kingdom","20130123 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.500  %","1.800  %","2"
"United Kingdom","20130123 09:30:00","Claimant Count Rate","","4.800  %","4.800  %","2"
"United Kingdom","20130123 09:30:00","ILO Unemployment Rate (3M)","","7.800  %","7.800  %","2"
"Switzerland","20130123 10:00:00","ZEW Survey - Expectations",""," -5.000 "," -15.500 ","2"
"United States","20130123 12:00:00","MBA Mortgage Applications","","","15.200  %","1"
"Brazil","20130123 12:30:00","Current Account","","","$ -6.265 ","1"
"United States","20130123 13:55:00","Redbook index (MoM)","","","-0.300  %","1"
"United States","20130123 13:55:00","Redbook index (YoY)","","","1.900  %","1"
"Russia","20130123 14:00:00","Gross Domestic Product Monthly (YoY)","","","1.900  %","1"
"United States","20130123 14:00:00","Housing Price Index (MoM)","","0.700  %","0.500  %","2"
"Mexico","20130123 14:00:00","Retail Sales (MoM)","","","-1.030  %","1"
"Mexico","20130123 14:00:00","Retail Sales (YoY)","","","3.500  %","1"
"Canada","20130123 15:00:00","Bank of Canada Monetary Policy Report","","","","3"
"Canada","20130123 15:00:00","BoC Interest Rate Decision","","1.000  %","1.000  %","3"
"Canada","20130123 15:00:00","BOC Rate Statement","","","","3"
"European Monetary Union","20130123 15:00:00","Consumer Confidence",""," -26.600 "," -26.500 ","2"
"United States","20130123 15:30:00","EIA Crude Oil Stocks change","",""," -0.951 ","1"
"Canada","20130123 16:15:00","BoC Press Conference","","","","3"
"Argentina","20130123 19:00:00","Trade Balance (MoM)","","","$ 634.000 ","1"
"Korea, Republic of","20130123 23:00:00","Gross Domestic Product Growth ","","","0.200  %","1"
"Korea, Republic of","20130123 23:00:00","Gross Domestic Product Growth (YoY)","","","1.600  %","1"
"Austria","20130123 23:00:00","Industrial Production (YoY)","","","1.300  %","1"
"New Zealand","20130123 23:30:00","Business NZ PMI","",""," 48.800 ","2"
"Japan","20130123 23:50:00","Foreign bond investment","","","¥ 391.300 ","1"
"Japan","20130123 23:50:00","Foreign investment in Japan stocks","","","¥ 233.800 ","1"
"Japan","20130123 23:50:00","Merchandise Trade Balance Total","","¥ -534.000 ","¥ -953.400 ","2"
"Japan","20130123 23:50:00","Adjusted Merchandise Trade Balance","","","¥ -868.461 ","1"
"Japan","20130123 23:50:00","Exports (YoY)","","-4.200  %","-4.100  %","1"
"Japan","20130123 23:50:00","Imports (YoY)","","1.500  %","0.800  %","1"
