"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20130326 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","0.900  %","0.000  %","2"
"Turkey","20130326 12:00:00","TCMB Interest Rate Decision","","","5.500  %","1"
"United States","20130326 12:30:00","Durable Goods Orders","","3.800  %","-4.900  %","3"
"United States","20130326 12:30:00","Durable Goods Orders ex Transportation","","0.500  %","2.300  %","2"
"United States","20130326 12:55:00","Redbook index (MoM)","","","0.700  %","1"
"United States","20130326 12:55:00","Redbook index (YoY)","","","2.900  %","1"
"Hungary","20130326 13:00:00","MNB Interest Rate Decision","","","5.250  %","1"
"United States","20130326 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","7.800  %","6.800  %","1"
"United States","20130326 14:00:00","Consumer Confidence",""," 68.000 "," 69.600 ","3"
"United States","20130326 14:00:00","New Home Sales (MoM)",""," 0.420 "," 0.437 ","2"
"United States","20130326 14:00:00","New Home Sales Change (MoM)","","","15.600  %","1"
"United States","20130326 14:00:00","Richmond Fed Manufacturing Index",""," 8.000 "," 6.000 ","1"
"United States","20130326 15:30:00","4-Week Bill Auction","","","0.080  %","1"
"United States","20130326 17:00:00","2-Year Note Auction","","","0.257  %","1"
