"country","date","name","actual","consensus","previous","volatility"
"United States","20160215 00:00:00","President's Day","","","","0"
"Canada","20160215 00:00:00","Family Day","","","","0"
"United Kingdom","20160215 00:01:00","Rightmove House Price Index (YoY)","","","","1"
"United Kingdom","20160215 00:01:00","Rightmove House Price Index (MoM)","","","","1"
"Australia","20160215 00:30:00","New Motor Vehicle Sales (YoY)","","","","1"
"Australia","20160215 00:30:00","New Motor Vehicle Sales (MoM)","","","","1"
"China","20160215 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160215 02:00:00","Exports (YoY)","","","","1"
"China","20160215 02:00:00","Trade Balance USD","","","","2"
"China","20160215 02:00:00","Imports (YoY)","","","","1"
"China","20160215 02:00:00","Trade Balance CNY","","","","2"
"China","20160215 02:00:00","New Loans","","","","1"
"Japan","20160215 04:30:00","Tertiary Industry Index (MoM)","","","","2"
"Japan","20160215 04:30:00","Industrial Production (MoM)","","","","2"
"Japan","20160215 04:30:00","Industrial Production (YoY)","","","","2"
"Japan","20160215 04:30:00","Capacity Utilization","","","","1"
"European Monetary Union","20160215 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20160215 10:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20160215 14:00:00","ECB President Draghi's Speech","","","","3"
"New Zealand","20160215 21:45:00","Retail Sales ex Autos (QoQ)","","","","2"
"New Zealand","20160215 21:45:00","Retail Sales (QoQ)","","","","2"
