"country","date","name","actual","consensus","previous","volatility"
"Slovakia","20120228 00:00:00","Current Account Balance EUR","","","€ 168.000 ","1"
"Germany","20120228 07:00:00","Gfk Consumer Confidence Survey",""," 6.000 "," 5.900 ","2"
"Switzerland","20120228 07:00:00","UBS Consumption Indicator","",""," 0.920 ","2"
"Denmark","20120228 08:00:00","Industrial Outlook","",""," 5.000 ","1"
"Hungary","20120228 08:00:00","Unemployment Rate (3M)","","","10.700  %","1"
"Sweden","20120228 08:30:00","Producer Price Index (MoM)","","","-0.200  %","1"
"Sweden","20120228 08:30:00","Producer Price Index (YoY)","","","-2.100  %","1"
"Sweden","20120228 08:30:00","Retail Sales (MoM)","","","0.800  %","1"
"Sweden","20120228 08:30:00","Retail Sales (YoY)","","","0.700  %","1"
"Sweden","20120228 08:30:00","Trade Balance (MoM)","",""," 2.800 ","1"
"Austria","20120228 09:00:00","Purchasing Maneger Index","",""," 51.800 ","1"
"South Africa","20120228 09:30:00","Gross Domestic Product (QoQ)","","","1.400  %","1"
"South Africa","20120228 09:30:00","Gross Domestic Product (YoY)","","","3.100  %","1"
"Portugal","20120228 10:00:00","Business Confidence","",""," -4.700 ","1"
"European Monetary Union","20120228 10:00:00","Consumer Confidence",""," -20.200 "," -20.200 ","2"
"Portugal","20120228 10:00:00","Consumer Confidence","",""," -57.100 ","1"
"European Monetary Union","20120228 10:00:00","Economic Confidence",""," 94.000 "," 93.400 ","2"
"European Monetary Union","20120228 10:00:00","Industrial Confidence",""," -7.000 "," -7.100 ","2"
"Belgium","20120228 10:30:00","Consumer Price Index (MoM)","","","0.730  %","1"
"Belgium","20120228 10:30:00","Consumer Price Index (YoY)","","","3.650  %","1"
"United Kingdom","20120228 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","-15.000  %","-22.000  %","1"
"Germany","20120228 13:00:00","Consumer Price Index (YoY)","","2.100  %","2.100  %","3"
"Germany","20120228 13:00:00","Consumer Price Index (MoM)","","0.500  %","-0.400  %","2"
"Hungary","20120228 13:00:00","MNB Interest Rate Decision","","","7.000  %","1"
"United States","20120228 13:30:00","Durable Goods Orders","","-1.000  %","3.000  %","3"
"United States","20120228 13:30:00","Durable Goods Orders ex Transportation","","0.000  %","2.100  %","2"
"United States","20120228 14:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","-3.700  %","-3.700  %","1"
"Chile","20120228 14:00:00","Unemployment rate","","","","1"
"United States","20120228 15:00:00","Consumer Confidence",""," 63.000 "," 61.100 ","2"
"United States","20120228 15:00:00","Richmond Fed Manufacturing Index",""," 10.000 "," 12.000 ","1"
"New Zealand","20120228 21:45:00","Building Permits s.a. (MoM)","","3.400  %","2.100  %","1"
"Korea, Republic of","20120228 23:00:00","Industrial Output (YoY)","","","2.800  %","1"
"Korea, Republic of","20120228 23:00:00","Industrial Output Growth","","","-0.900  %","1"
"Korea, Republic of","20120228 23:00:00","Service Sector Output","","","0.000  %","1"
"Japan","20120228 23:15:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 50.700 ","2"
"Japan","20120228 23:50:00","Industrial Production (YoY)","","-1.600  %","-4.300  %","2"
"Japan","20120228 23:50:00","Industrial Production (MoM)","","1.500  %","3.800  %","1"
