"country","date","name","actual","consensus","previous","volatility"
"Australia","20150320 02:10:00","RBA's Governor Glenn Stevens Speech","","","","2"
"United Kingdom","20150320 09:30:00","Public Sector Net Borrowing","£ 6.216 B","£ 7.700 B","£ -8.934 B","2"
"European Monetary Union","20150320 10:00:00","EU Extraordinary Economic Summit","","","","2"
"Brazil","20150320 12:00:00","Mid-month Inflation","","","1.330  %","1"
"Russia","20150320 12:00:00","Producer Price Index (MoM)","2.100  %","","1.300  %","1"
"Russia","20150320 12:00:00","Producer Price Index (YoY)","9.500  %","","7.100  %","1"
"Canada","20150320 12:30:00","Consumer Price Index (YoY)","","1.000  %","1.000  %","3"
"Canada","20150320 12:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.500  %","0.200  %","2"
"Canada","20150320 12:30:00","Bank of Canada Consumer Price Index Core (YoY)","","2.100  %","2.200  %","3"
"Canada","20150320 12:30:00","Consumer Price Index - Core (MoM)","","","0.200  %","1"
"Canada","20150320 12:30:00","Consumer Price Index (MoM)","","0.700  %","-0.200  %","2"
"Canada","20150320 12:30:00","Retail Sales (MoM)","","-0.700  %","-2.000  %","2"
"Canada","20150320 12:30:00","Retail Sales ex Autos (MoM)","","-0.400  %","-2.300  %","1"
"Belgium","20150320 14:00:00","Consumer Confidence Index","",""," -5.000 ","1"
"Mexico","20150320 14:00:00","Retail Sales (MoM)","","","-0.800  %","1"
"Mexico","20150320 14:00:00","Retail Sales (YoY)","","","2.400  %","1"
"United States","20150320 14:20:00","Fed's Lockhart speech","","","","1"
"United States","20150320 15:30:00","Fed's Evans Speech","","","","1"
"Argentina","20150320 19:00:00","Current Account BOP (MoM)","",""," -736.000 ","1"
"Argentina","20150320 19:00:00","Gross Domestic Product (YoY)","","","-0.800  %","1"
"Colombia","20150320 22:00:00","Trade Balance","","","$ -1,450.000 ","1"
