"country","date","name","actual","consensus","previous","volatility"
"United States","20171011 00:00:00","FOMC Member Kaplan Speech","","","","2"
"China","20171011 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20171011 02:00:00","New Loans","","","","1"
"Japan","20171011 06:00:00","Machine Tool Orders (YoY)","","","","1"
"Spain","20171011 07:00:00","HICP (YoY)","","","","1"
"Spain","20171011 07:00:00","HICP (MoM)","","","","1"
"Spain","20171011 07:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20171011 07:00:00","Consumer Price Index (YoY)","","","","1"
"United States","20171011 11:00:00","MBA Mortgage Applications","","","","1"
"India","20171011 11:00:00","Trade Deficit Government","","","","1"
"United States","20171011 11:15:00","Fed's Evans Speech","","","","1"
"India","20171011 11:30:00","M3 Money Supply","","","","1"
"Brazil","20171011 12:00:00","Retail Sales (MoM)","","","","1"
"United States","20171011 14:00:00","JOLTS Job Openings","","","","1"
"United States","20171011 17:00:00","3-Year Note Auction","","","","1"
"United States","20171011 17:00:00","10-Year Note Auction","","","","2"
"United States","20171011 18:00:00","FOMC Minutes","","","","3"
"United States","20171011 18:40:00","FOMC Member Williams speech","","","","2"
"European Monetary Union","20171011 18:50:00","ECB's Praet Speech","","","","2"
"United States","20171011 20:30:00","API Weekly Crude Oil Stock","","","","1"
"New Zealand","20171011 21:45:00","Food Price Index (MoM)","","","","1"
"United Kingdom","20171011 23:01:00","RICS Housing Price Balance","","","","2"
"Japan","20171011 23:50:00","Bank lending (YoY)","","","","1"
"Japan","20171011 23:50:00","Domestic Corporate Goods Price Index (MoM)","","","","1"
"Japan","20171011 23:50:00","Domestic Corporate Goods Price Index (YoY)","","","","1"
