"country","date","name","actual","consensus","previous","volatility"
"Japan","20120716 n/a:00","Marine Day","","","","0"
"United Kingdom","20120716 00:01:00","Rightmove House Price Index (MoM)","-1.700  %","","1.000  %","1"
"India","20120716 06:30:00","WPI Inflation","","","7.550  %","1"
"Turkey","20120716 07:00:00","3mth quarterly jobless average","","","9.900  %","1"
"Turkey","20120716 07:00:00","Consumer Confidence","",""," 92.100 ","1"
"Slovakia","20120716 07:00:00","EU Norm Inflation (MoM)","","","0.100  %","1"
"Slovakia","20120716 07:00:00","EU Norm Inflation (YoY)","","","3.400  %","1"
"Switzerland","20120716 07:15:00","Industrial Production (QoQ)","","-8.100  %","7.900  %","2"
"Switzerland","20120716 07:15:00","Industrial Production (YoY)","","0.000  %","-2.000  %","2"
"Italy","20120716 08:00:00","Global Trade Balance","","","€ -0.202 ","1"
"Italy","20120716 08:00:00","Trade Balance EU","","","€ 0.702 ","1"
"Austria","20120716 08:00:00","HICP (MoM)","",""," -0.100 ","1"
"Austria","20120716 08:00:00","HICP (YoY)","",""," 2.300 ","1"
"Norway","20120716 08:00:00","Trade Balance","",""," 35.500 ","1"
"European Monetary Union","20120716 09:00:00","Consumer Price Index (YoY)","","2.400  %","2.400  %","3"
"European Monetary Union","20120716 09:00:00","Consumer Price Index - Core (YoY)","","1.600  %","1.600  %","3"
"European Monetary Union","20120716 09:00:00","Consumer Price Index (MoM)","","0.000  %","-0.100  %","2"
"European Monetary Union","20120716 09:00:00","Trade Balance s.a.","","€ 5.000 ","€ 6.200 ","1"
"European Monetary Union","20120716 09:00:00","Trade Balance n.s.a.","","€ 2.000 ","€ 5.200 ","1"
"Canada","20120716 12:30:00","Canadian portfolio investment in foreign securities","","","$ 2.680 ","1"
"Canada","20120716 12:30:00","Foreign portfolio investment in Canadian securities","","","$ 10.160 ","1"
"United States","20120716 12:30:00","NY Empire State Manufacturing Index",""," 2.800 "," 2.290 ","1"
"United States","20120716 12:30:00","Retail Sales (MoM)","","0.100  %","-0.200  %","3"
"United States","20120716 12:30:00","Retail Sales ex Autos (MoM)","","0.000  %","-0.400  %","2"
"United States","20120716 14:00:00","Business Inventories","","0.200  %","0.400  %","2"
"New Zealand","20120716 22:45:00","Consumer Price Index (QoQ)","","0.500  %","0.500  %","2"
"United States","20120716 23:30:00","Fed's George Speech","","","","1"
