"country","date","name","actual","consensus","previous","volatility"
"Japan","20140319 04:30:00","All Industry Activity Index (MoM)","","1.300  %","-0.100  %","2"
"Japan","20140319 05:00:00","Coincident Index","",""," 112.300 ","2"
"Japan","20140319 05:00:00","Leading Economic Index","",""," 111.700 ","2"
"United Kingdom","20140319 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.300  %","1.100  %","2"
"United Kingdom","20140319 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","1.200  %","1.000  %","2"
"United Kingdom","20140319 09:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20140319 09:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20140319 09:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"European Monetary Union","20140319 09:30:00","BOE MPC Vote Unchanged",""," 9.000 "," 9.000 ","2"
"United Kingdom","20140319 09:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140319 09:30:00","BOE MPC Vote Cut",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140319 09:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"European Monetary Union","20140319 09:30:00","BOE MPC Vote Hike",""," 0.000 "," 0.000 ","2"
"United Kingdom","20140319 09:30:00","Claimant Count Rate","","","3.600  %","2"
"United Kingdom","20140319 09:30:00","Claimant Count Change",""," -25.000 "," -27.600 ","2"
"United Kingdom","20140319 09:30:00","ILO Unemployment Rate (3M)","","7.200  %","7.200  %","2"
"Switzerland","20140319 10:00:00","ZEW Survey - Expectations",""," 25.000 "," 28.700 ","2"
"Germany","20140319 10:35:00","10-y Bond Auction","","","1.640  %","2"
"United States","20140319 11:00:00","MBA Mortgage Applications","","","-2.100  %","2"
"United Kingdom","20140319 12:30:00","Budget Report","","","","2"
"United States","20140319 12:30:00","Current Account","","$ -87.400 ","$ -94.840 ","1"
"Canada","20140319 12:30:00","Wholesale Sales (MoM)","","0.900  %","-1.400  %","1"
"Poland","20140319 13:00:00","Industrial Output (YoY)","","","4.100  %","1"
"Poland","20140319 13:00:00","Producer Price Index (YoY)","","","-0.900  %","1"
"United States","20140319 15:30:00","EIA Crude Oil Stocks change","",""," 6.180 ","1"
"United States","20140319 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20140319 18:00:00","FOMC Economic Projections","","","","2"
"United States","20140319 18:00:00","Fed Pace of MBS Purchase Program","","","$ 30.000 ","3"
"United States","20140319 18:00:00","Fed Pace of Treasury Purchase Program","","","$ 35.000 ","3"
"United States","20140319 18:30:00","Fed's Monetary Policy Statement and press conference","","","","3"
"New Zealand","20140319 21:45:00","Gross Domestic Product (YoY)","","3.000  %","3.500  %","3"
"New Zealand","20140319 21:45:00","Gross Domestic Product (QoQ)","","1.000  %","1.400  %","2"
"Japan","20140319 23:50:00","Foreign bond investment","","","¥ -618.500 ","2"
"Japan","20140319 23:50:00","Foreign investment in Japan stocks","","","¥ 383.800 ","2"
