"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20140221 08:00:00","Monthly Statistical Bulletin","","","","2"
"United Kingdom","20140221 09:30:00","Retail Sales (YoY)","","5.000  %","5.300  %","2"
"United Kingdom","20140221 09:30:00","Retail Sales ex-Fuel (YoY)","","5.000  %","6.100  %","2"
"European Monetary Union","20140221 10:00:00","European Commission Releases Economic Growth Forecasts","","","","2"
"Canada","20140221 13:30:00","Consumer Price Index (MoM)","","0.100  %","-0.200  %","2"
"Canada","20140221 13:30:00","Bank of Canada Consumer Price Index Core (MoM)","","0.100  %","-0.400  %","2"
"Canada","20140221 13:30:00","Bank of Canada Consumer Price Index Core (YoY)","","1.300  %","1.300  %","3"
"Canada","20140221 13:30:00","Consumer Price Index - Core (MoM)","","","-0.400  %","1"
"Canada","20140221 13:30:00","Consumer Price Index (YoY)","","1.300  %","1.200  %","3"
"Brazil","20140221 13:30:00","Current Account","","","$ -8.678 ","1"
"Canada","20140221 13:30:00","Retail Sales (MoM)","","-0.400  %","0.600  %","2"
"Canada","20140221 13:30:00","Retail Sales ex Autos (MoM)","","0.000  %","0.400  %","1"
"Mexico","20140221 14:00:00","Gross Domestic Product (QoQ)","","","0.800  %","1"
"Mexico","20140221 14:00:00","Gross Domestic Product (YoY)","","","1.300  %","1"
"Argentina","20140221 14:00:00","Industrial Output n.s.a (YoY)","","","-0.200  %","1"
"United States","20140221 15:00:00","Existing Home Sales (MoM)",""," 4.680 "," 4.870 ","1"
"United States","20140221 15:00:00","Existing Home Sales Change (MoM)","","-4.300  %","1.000  %","2"
"United States","20140221 18:10:00","Fed's Bullard speech","","","","1"
"Argentina","20140221 19:00:00","Monthly Econ Activity (MoM)","","","2.200  %","1"
"Argentina","20140221 19:00:00","Trade Balance (MoM)","","","$ 272.000 ","1"
