"country","date","name","actual","consensus","previous","volatility"
"Australia","20161209 00:30:00","Investment Lending for Homes","","","","2"
"Australia","20161209 00:30:00","Home Loans","","","","2"
"China","20161209 01:30:00","Producer Price Index (YoY)","","","","2"
"China","20161209 01:30:00","Consumer Price Index (MoM)","","","","2"
"China","20161209 01:30:00","Consumer Price Index (YoY)","","","","2"
"Switzerland","20161209 06:45:00","Unemployment Rate s.a (MoM)","","","","3"
"Germany","20161209 07:00:00","Exports (MoM)","","","","2"
"Germany","20161209 07:00:00","Trade Balance s.a.","","","","2"
"Germany","20161209 07:00:00","Current Account n.s.a.","","","","2"
"Germany","20161209 07:00:00","Imports (MoM)","","","","2"
"Russia","20161209 07:00:00","Budget Fulfilment","","","","1"
"France","20161209 07:45:00","Industrial Output (MoM)","","","","1"
"France","20161209 07:45:00","Budget","","","","1"
"United Kingdom","20161209 09:30:00","Consumer Inflation Expectations","","","","3"
"European Monetary Union","20161209 09:30:00","Consumer Inflation Expectations","","","","2"
"United Kingdom","20161209 09:30:00","Trade Balance; non-EU","","","","1"
"United Kingdom","20161209 09:30:00","Total Trade Balance","","","","1"
"United Kingdom","20161209 09:30:00","Goods Trade Balance","","","","1"
"Greece","20161209 10:00:00","Industrial Production (YoY)","","","","1"
"Greece","20161209 10:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20161209 10:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20161209 10:00:00","Global Trade Balance","","","","1"
"France","20161209 10:00:00","10-y Bond Auction","","","","1"
"Brazil","20161209 11:00:00","IPCA Inflation","","","","1"
"India","20161209 11:30:00","M3 Money Supply","","","","1"
"India","20161209 11:30:00","Bank Loan Growth","","","","1"
" USD"","20161209 11:30:00",""FX Reserves","","","","India"
"United States","20161209 15:00:00","Michigan Consumer Sentiment Index","","","","1"
"United States","20161209 15:00:00","Wholesale Inventories","","","","1"
"United States","20161209 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20161209 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20161209 19:30:00","CFTC USD NC net positions","","","","1"
"United States","20161209 19:30:00","CFTC Oil NC net positions","","","","1"
"United Kingdom","20161209 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20161209 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20161209 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20161209 19:30:00","CFTC AUD NC net positions","","","","1"
