"country","date","name","actual","consensus","previous","volatility"
"United States","20170220 00:00:00","President's Day","","","","0"
"Canada","20170220 00:00:00","Family Day","","","","0"
"United Kingdom","20170220 00:01:00","Rightmove House Price Index (YoY)","","","","1"
"United Kingdom","20170220 00:01:00","Rightmove House Price Index (MoM)","","","","1"
"United States","20170220 01:15:00","FOMC Member Mester speech","","","","1"
"Germany","20170220 07:00:00","Producer Price Index (MoM)","","","","2"
"Germany","20170220 07:00:00","Producer Price Index (YoY)","","","","2"
"Greece","20170220 09:30:00","Current Account (YoY)","","","","1"
"Germany","20170220 11:00:00","German Buba Monthly Report","","","","1"
"United Kingdom","20170220 11:00:00","CBI Industrial Trends Survey - Orders (MoM)","","","","1"
"Russia","20170220 13:00:00","Unemployment Rate","","","","1"
"Canada","20170220 13:30:00","Wholesale Sales (MoM)","","","","1"
"European Monetary Union","20170220 15:00:00","Consumer Confidence","","","","2"
