"country","date","name","actual","consensus","previous","volatility"
"Japan","20130215 04:30:00","Industrial Production (YoY)","-7.900  %","","-7.800  %","2"
"United Kingdom","20130215 09:30:00","Retail Sales (YoY)","-0.600  %","0.800  %","0.100  %","2"
"United Kingdom","20130215 09:30:00","Retail Sales (MoM)","-0.600  %","0.400  %","-0.300  %","2"
"United Kingdom","20130215 09:30:00","Retail Sales ex-Fuel (YoY)","0.200  %","1.400  %","0.800  %","2"
"Canada","20130215 13:30:00","Manufacturing Shipments (MoM)","-3.100  %","-0.800  %","1.900  %","1"
"United States","20130215 13:30:00","NY Empire State Manufacturing Index"," 10.040 "," -2.000 "," -7.780 ","1"
"United States","20130215 14:00:00","Net Long-Term TIC Flows","$ 64.200 B","","$ 52.400 B","2"
"United States","20130215 14:00:00","Total Net TIC Flows","$ 25.200 B","","$ 29.700 B","1"
"United States","20130215 14:15:00","Industrial Production (MoM)","-0.100  %","0.200  %","0.400  %","2"
"United States","20130215 14:15:00","Capacity Utilization","79.100  %","78.900  %","79.300  %","1"
"United States","20130215 14:55:00","Reuters/Michigan Consumer Sentiment Index"," 76.300 "," 74.800 "," 73.800 ","2"
"Argentina","20130215 19:00:00","Consumer Price Index (MoM)","1.100  %","","1.000  %","1"
"Argentina","20130215 19:00:00","Monthly Econ Activity (MoM)","1.100  %","","1.800  %","1"
