"country","date","name","actual","consensus","previous","volatility"
"Germany","20160516 00:00:00","Whit Monday","","","","0"
"Switzerland","20160516 00:00:00","Whit Monday","","","","0"
"France","20160516 00:00:00",""Whit Monday "","","","","0"
"Japan","20160516 06:00:00","Machine Tool Orders (YoY)","","","","1"
"India","20160516 06:30:00","WPI Inflation","","","","1"
"Germany","20160516 10:00:00","German Buba Monthly Report","","","","1"
"Portugal","20160516 10:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20160516 10:00:00","Gross Domestic Product (QoQ)","","","","1"
"United States","20160516 12:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20160516 14:00:00","NAHB Housing Market Index","","","","2"
"Canada","20160516 14:30:00","BoC Review","","","","2"
"United States","20160516 15:30:00","3-Month Bill Auction","","","","1"
"United States","20160516 15:30:00","6-Month Bill Auction","","","","1"
"United States","20160516 20:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20160516 20:00:00","Total Net TIC Flows","","","","1"
