"country","date","name","actual","consensus","previous","volatility"
"Australia","20150212 00:00:00","Consumer Inflation Expectation","4.000  %","","3.200  %","2"
"United Kingdom","20150212 00:01:00","RICS Housing Price Balance","7.000  %","12.000  %","12.000  %","1"
"Australia","20150212 00:30:00","Employment Change s.a."," -12.200 K"," 5.000 K"," 42.400 K","2"
"Australia","20150212 00:30:00","Fulltime employment"," -28.100 K",""," 46.400 K","2"
"Australia","20150212 00:30:00","Unemployment Rate s.a.","6.400  %","6.200  %","6.100  %","2"
"Japan","20150212 06:00:00","Machine Tool Orders (YoY)","20.400  %","","33.800  %","2"
"Germany","20150212 07:00:00","Consumer Price Index (YoY)","-0.400  %","-0.300  %","0.200  %","2"
"Germany","20150212 07:00:00","Consumer Price Index (MoM)","-1.100  %","-1.000  %","0.000  %","2"
"Germany","20150212 07:00:00","Harmonised Index of Consumer Prices (MoM)","-1.300  %","-1.300  %","0.100  %","2"
"Germany","20150212 07:00:00","Harmonised Index of Consumer Prices (YoY)","-0.500  %","-0.500  %","0.100  %","2"
"European Monetary Union","20150212 10:00:00","Industrial Production w.d.a. (YoY)","-0.200  %","0.300  %","-0.800  %","2"
"United Kingdom","20150212 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"European Monetary Union","20150212 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20150212 10:30:00","BOE Inflation Letter","","","","2"
"United Kingdom","20150212 10:30:00","BOE's Governor Carney speech","","","","2"
"European Monetary Union","20150212 10:30:00","BOE's Governor Carney speech","","","","2"
"United States","20150212 13:30:00","Initial Jobless Claims",""," 285.000 "," 278.000 ","2"
"United States","20150212 13:30:00","Continuing Jobless Claims",""," 2.393 "," 2.400 ","2"
"Canada","20150212 13:30:00","New Housing Price Index (YoY)","","","1.700  %","1"
"Canada","20150212 13:30:00","New Housing Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20150212 13:30:00","Retail Sales (MoM)","","-0.500  %","-0.900  %","3"
"United States","20150212 13:30:00","Retail Sales ex Autos (MoM)","","-0.400  %","-1.000  %","2"
"European Monetary Union","20150212 14:00:00","EU Extraordinary Economic Summit","","","","3"
"United States","20150212 15:00:00","Business Inventories","","0.200  %","0.200  %","2"
"United States","20150212 15:30:00","EIA Natural Gas Storage change",""," -168.000 "," -115.000 ","1"
"United States","20150212 18:00:00","30-Year Bond Auction","","","2.430  %","1"
"Chile","20150212 21:00:00","BCCH Interest Rate","","","3.000  %","1"
"New Zealand","20150212 21:45:00","Food Price Index (MoM)","","","0.300  %","1"
"Australia","20150212 22:30:00","RBA's Governor Glenn Stevens Speech","","","","3"
"Japan","20150212 23:50:00","Foreign bond investment","","","¥ 675.200 ","2"
"Japan","20150212 23:50:00","Foreign investment in Japan stocks","","","¥ -104.800 ","2"
