"country","date","name","actual","consensus","previous","volatility"
"United States","20121010 00:30:00","FOMC Member Yellen Speech","","","","2"
"Japan","20121010 01:00:00","BoJ's Governor Shirakawa Speech","","","","2"
"Switzerland","20121010 03:00:00","SNB Chairman Jordan Speech","","","","2"
"Japan","20121010 06:00:00","Machine Tool Orders (YoY)","","","-2.700  %","2"
"United States","20121010 14:00:00","Wholesale Inventories","","0.500  %","0.700  %","1"
"United States","20121010 17:00:00","10-Year Note Auction","","","1.764  %","2"
"United States","20121010 18:00:00","Fed's Beige Book","","","","3"
"United States","20121010 18:45:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
"Brazil","20121010 19:00:00","Interest Rate Decision","","","7.500  %","1"
"United States","20121010 20:30:00","Fed's Tarullo speech","","","","1"
"United States","20121010 20:45:00","Fed's Fisher's speech","","","","1"
"Korea, Republic of","20121010 21:00:00","Producer Price Index Growth","","","0.700  %","1"
"Korea, Republic of","20121010 21:00:00","Producer Price Index Growth (YoY)","","","0.300  %","1"
"New Zealand","20121010 21:45:00","Food Price Index (MoM)","","","0.100  %","1"
"New Zealand","20121010 22:30:00","Business NZ PMI","",""," 47.200 ","2"
"Japan","20121010 23:50:00","Bank lending (YoY)","","","0.900  %","1"
"Japan","20121010 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
"Japan","20121010 23:50:00","Machinery Orders (MoM)","","-2.500  %","4.600  %","2"
"Japan","20121010 23:50:00","Machinery Orders (YoY)","","-4.500  %","1.700  %","1"
