"country","date","name","actual","consensus","previous","volatility"
"Japan","20170804 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Australia","20170804 01:30:00","Retail Sales s.a. (MoM)","","","","2"
"Australia","20170804 01:30:00","RBA Monetary Policy Statement","","","","3"
"Germany","20170804 06:00:00","Factory Orders s.a. (MoM)","","","","1"
"Germany","20170804 06:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Spain","20170804 07:00:00","Industrial Output Cal Adjusted (YoY)","","","","1"
"Brazil","20170804 08:00:00","Fipe's IPC Inflation","","","","1"
"Italy","20170804 09:00:00","Retail Sales n.s.a (YoY)","","","","1"
"Italy","20170804 09:00:00","Retail Sales s.a. (MoM)","","","","1"
"India","20170804 11:30:00","Bank Loan Growth","","","","1"
" USD"","20170804 11:30:00",""FX Reserves","","","","India"
"United States","20170804 12:30:00","Nonfarm Payrolls","","","","3"
"United States","20170804 12:30:00","Average Weekly Hours","","","","2"
"United States","20170804 12:30:00","Average Hourly Earnings (YoY)","","","","2"
"United States","20170804 12:30:00","Labor Force Participation Rate","","","","2"
"United States","20170804 12:30:00","Unemployment Rate","","","","3"
"United States","20170804 12:30:00","Average Hourly Earnings (MoM)","","","","1"
"United States","20170804 12:30:00","Trade Balance","","","","2"
"Canada","20170804 12:30:00","Imports","","","","1"
"Canada","20170804 12:30:00","Exports","","","","1"
"Canada","20170804 12:30:00","International Merchandise Trade","","","","1"
"Canada","20170804 12:30:00","Participation rate","","","","2"
"Canada","20170804 12:30:00","Net Change in Employment","","","","3"
"Canada","20170804 12:30:00","Unemployment Rate","","","","3"
"Russia","20170804 13:00:00","Consumer Price Index (MoM)","","","","1"
"Canada","20170804 14:00:00","Ivey Purchasing Managers Index","","","","2"
"Canada","20170804 14:00:00","Ivey Purchasing Managers Index s.a","","","","2"
"United States","20170804 17:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20170804 19:30:00","CFTC Oil NC net positions","","","","1"
"United States","20170804 19:30:00","CFTC Gold NC net positions","","","","1"
"United States","20170804 19:30:00","CFTC USD NC net positions","","","","1"
"United Kingdom","20170804 19:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20170804 19:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20170804 19:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20170804 19:30:00","CFTC AUD NC net positions","","","","1"
