"country","date","name","actual","consensus","previous","volatility"
"United States","20121128 12:00:00","MBA Mortgage Applications","","","-2.200  %","1"
"Germany","20121128 13:00:00","Consumer Price Index (YoY)","","1.900  %","2.000  %","3"
"Germany","20121128 13:00:00","Consumer Price Index (MoM)","","-0.100  %","0.000  %","2"
"Germany","20121128 13:00:00","Harmonised Index of Consumer Prices (MoM)","","-0.100  %","0.000  %","2"
"Germany","20121128 13:00:00","Harmonised Index of Consumer Prices (YoY)","","1.900  %","2.100  %","3"
"United States","20121128 15:00:00","New Home Sales (MoM)",""," 0.390 "," 0.389 ","2"
"United States","20121128 15:00:00","New Home Sales Change (MoM)","","-0.800  %","5.700  %","1"
"United States","20121128 15:30:00","EIA Crude Oil Stocks change",""," 0.400 "," -1.466 ","1"
"United States","20121128 17:15:00","Fed's Tarullo speech","","","","1"
"Switzerland","20121128 17:15:00","SNB Chairman Jordan Speech","","","","2"
"United States","20121128 19:00:00","Fed's Beige Book","","","","2"
"Brazil","20121128 21:00:00","Interest Rate Decision","","","7.500  %","1"
"Japan","20121128 23:50:00","Foreign bond investment","","","¥ 378.400 ","1"
"Japan","20121128 23:50:00","Foreign investment in Japan stocks","","","¥ -79.000 ","1"
"Japan","20121128 23:50:00","Retail Trade s.a (MoM)","","1.000  %","-3.600  %","1"
"Japan","20121128 23:50:00","Large Retailer's Sales","","-2.200  %","-1.000  %","2"
"Japan","20121128 23:50:00","Retail Trade (YoY)","","-0.700  %","0.400  %","2"
