"country","date","name","actual","consensus","previous","volatility"
"Australia","20160615 00:30:00","Westpac Consumer Confidence Index","","","","1"
"Australia","20160615 00:30:00","Westpac Consumer Confidence","","","","2"
"China","20160615 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160615 02:00:00","New Loans","","","","1"
"France","20160615 06:45:00","Inflation ex-tobacco (MoM)","","","","1"
"France","20160615 06:45:00","Consumer Price Index (EU norm) final (YoY)","","","","1"
"France","20160615 06:45:00","Consumer Price Index (EU norm) final (MoM)","","","","1"
"United Kingdom","20160615 08:30:00","Claimant Count Rate","","","","1"
"United Kingdom","20160615 08:30:00","Claimant Count Change","","","","1"
"United Kingdom","20160615 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","","","1"
"United Kingdom","20160615 08:30:00","ILO Unemployment Rate (3M)","","","","1"
"United Kingdom","20160615 08:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","","","1"
"European Monetary Union","20160615 09:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20160615 09:00:00","Trade Balance n.s.a.","","","","2"
"United States","20160615 11:00:00","MBA Mortgage Applications","","","","1"
"India","20160615 11:30:00","Trade Deficit - RBI","","","","1"
"India","20160615 11:30:00","Current Account Balance $","","","","1"
"United States","20160615 12:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20160615 12:30:00","Producer Price Index (YoY)","","","","1"
"United States","20160615 12:30:00","Producer Price Index ex Food & Energy (MoM)","","","","1"
"United States","20160615 12:30:00","Producer Price Index (MoM)","","","","1"
"United States","20160615 12:30:00","Producer Price Index ex Food & Energy (YoY)","","","","1"
"Canada","20160615 12:30:00","Manufacturing Shipments (MoM)","","","","1"
"United States","20160615 13:15:00","Industrial Production (MoM)","","","","2"
"United States","20160615 13:15:00","Capacity Utilization","","","","2"
"Germany","20160615 14:00:00","German Buba President Weidmann speech","","","","2"
"New Zealand","20160615 14:00:00","GDT Price Index","","","","1"
"United States","20160615 14:30:00","EIA Crude Oil Stocks change","","","","1"
"United States","20160615 18:00:00","FOMC Economic Projections","","","","3"
"United States","20160615 18:00:00","Fed Interest Rate Decision","","","","3"
"United States","20160615 18:30:00","Fed's Monetary Policy Statement","","","","3"
"United States","20160615 20:00:00","Net Long-Term TIC Flows","","","","1"
"United States","20160615 20:00:00","Total Net TIC Flows","","","","1"
"New Zealand","20160615 22:45:00","Gross Domestic Product (QoQ)","","","","2"
"New Zealand","20160615 22:45:00","Gross Domestic Product (YoY)","","","","2"
"Canada","20160615 23:40:00","BoC Governor Poloz Speech","","","","3"
"Japan","20160615 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20160615 23:50:00","Foreign bond investment","","","","2"
