"country","date","name","actual","consensus","previous","volatility"
"China","20140509 01:30:00","Consumer Price Index (YoY)","","2.000  %","2.400  %","2"
"China","20140509 01:30:00","Consumer Price Index (MoM)","","-0.100  %","-0.500  %","2"
"China","20140509 01:30:00","Producer Price Index (YoY)","","-1.800  %","-2.300  %","2"
"Australia","20140509 01:30:00","RBA Monetary Policy Statement","","","","2"
"Japan","20140509 05:00:00","Leading Economic Index",""," 106.900 "," 113.500 ","2"
"Japan","20140509 05:00:00","Coincident Index","",""," 113.000 ","2"
"Germany","20140509 06:00:00","Trade Balance s.a.","","€ 16.600 ","€ 15.700 ","2"
"Germany","20140509 06:00:00","Current Account n.s.a.","","","€ 13.900 ","2"
"Germany","20140509 06:00:00","Exports (MoM)","","1.000  %","-1.300  %","2"
"Germany","20140509 06:00:00","Imports (MoM)","","0.500  %","0.400  %","2"
"United Kingdom","20140509 08:30:00","Industrial Production (YoY)","","2.400  %","2.700  %","2"
"United Kingdom","20140509 08:30:00","Industrial Production (MoM)","","-0.200  %","0.900  %","2"
"United Kingdom","20140509 08:30:00","Manufacturing Production (MoM)","","0.300  %","1.000  %","2"
"United Kingdom","20140509 08:30:00","Manufacturing Production (YoY)","","2.900  %","3.800  %","2"
"United Kingdom","20140509 08:30:00","Total Trade Balance","","","£ -2.058 ","2"
"United Kingdom","20140509 08:30:00","Goods Trade Balance","","£ -9.000 ","£ -9.094 ","2"
"United Kingdom","20140509 08:30:00","Trade Balance; non-EU","","£ -3.100 ","£ -2.919 ","2"
"Brazil","20140509 12:00:00","IPCA Inflation","","","0.920  %","1"
"Canada","20140509 12:30:00","Net Change in Employment",""," 12.000 "," 42.900 ","3"
"Canada","20140509 12:30:00","Participation rate","","66.200  %","66.200  %","2"
"Canada","20140509 12:30:00","Unemployment Rate","","6.900  %","6.900  %","3"
"Mexico","20140509 13:00:00","Gross Domestic Product (YoY)","","","0.700  %","1"
"United Kingdom","20140509 14:00:00","NIESR GDP Estimate (3M)","","","0.900  %","3"
"United States","20140509 14:00:00","Wholesale Inventories","","0.500  %","0.500  %","1"
"United States","20140509 22:00:00","Fed Minneapolis's Narayana Kocherlakota speech ","","","","1"
