"country","date","name","actual","consensus","previous","volatility"
"Germany","20131211 07:00:00","Consumer Price Index (YoY)","","1.300  %","1.200  %","2"
"Germany","20131211 07:00:00","Harmonised Index of Consumer Prices (MoM)","","0.200  %","-0.300  %","2"
"Germany","20131211 07:00:00","Harmonised Index of Consumer Prices (YoY)","","1.600  %","1.200  %","2"
"United States","20131211 12:00:00","MBA Mortgage Applications","","","-12.800  %","2"
"United Kingdom","20131211 13:00:00","MPC Member Weale Speech","","","","1"
"United States","20131211 15:00:00","Treasury Sec Lew Speech","","","","2"
"United States","20131211 15:30:00","EIA Crude Oil Stocks change",""," -2.200 "," -5.585 ","1"
"United States","20131211 18:00:00","10-Year Note Auction","","","2.750  %","1"
"United States","20131211 19:00:00","Monthly Budget Statement","","$ -145.000 ","$ -91.600 ","2"
"New Zealand","20131211 20:00:00","Monetary Policy Statement ","","","","3"
"New Zealand","20131211 20:00:00","RBNZ Interest Rate Decision","","2.500  %","2.500  %","3"
"New Zealand","20131211 20:00:00","RBNZ Press Conference","","","","3"
"New Zealand","20131211 21:45:00","Food Price Index (MoM)","","","-1.000  %","1"
"Japan","20131211 23:30:00","Foreign bond investment","","","¥ 65.500 ","1"
"Japan","20131211 23:50:00","Foreign investment in Japan stocks","","","¥ 368.700 ","1"
