"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20130516 02:00:00","Budget Release","","","","2"
"China","20130516 02:00:00","FDI - Foreign Direct Investment (YTD)(YoY)","","","1.440  %","2"
"Japan","20130516 04:30:00","Industrial Production (YoY)","","","-10.500  %","2"
"European Monetary Union","20130516 09:00:00","Consumer Price Index (YoY)","","1.200  %","","2"
"European Monetary Union","20130516 09:00:00","Consumer Price Index - Core (YoY)","","1.000  %","1.500  %","2"
"European Monetary Union","20130516 09:00:00","Consumer Price Index (MoM)","","-0.100  %","1.200  %","2"
"Poland","20130516 12:00:00","Net Inflation","","","1.000  %","1"
"United States","20130516 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","1.800  %","1.900  %","3"
"United States","20130516 12:30:00","Consumer Price Index (MoM)","","-0.200  %","-0.200  %","2"
"United States","20130516 12:30:00","Consumer Price Index (YoY)","","1.300  %","1.500  %","3"
"United States","20130516 12:30:00","Consumer Price Index Core s.a","",""," 232.760 ","1"
"United States","20130516 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","0.200  %","0.100  %","2"
"United States","20130516 12:30:00","Consumer Price Index n.s.a (MoM)",""," 232.710 "," 232.770 ","1"
"Canada","20130516 12:30:00","Foreign portfolio investment in Canadian securities","","","$ -6.310 ","1"
"Canada","20130516 12:30:00","Canadian portfolio investment in foreign securities","","","$ 4.400 ","1"
"United States","20130516 12:30:00","Housing Starts (MoM)",""," 0.985 "," 1.036 ","2"
"United States","20130516 12:30:00","Building Permits (MoM)",""," 0.950 "," 0.902 ","2"
"United States","20130516 12:30:00","Initial Jobless Claims",""," 330.000 "," 323.000 ","2"
"United States","20130516 12:30:00","Continuing Jobless Claims",""," 3.000 "," 3.005 ","1"
"United States","20130516 13:00:00","Fed's Richard Fisher's speech","","","","1"
"United States","20130516 14:00:00","Philadelphia Fed Manufacturing Survey",""," 2.400 "," 1.300 ","2"
"Canada","20130516 14:30:00","BoC Review","","","","2"
"United States","20130516 14:30:00","EIA Natural Gas Storage change","",""," 88.000 ","1"
"United States","20130516 19:05:00","FOMC Member Williams speech","","","","2"
"Chile","20130516 22:00:00","BCCH Interest Rate","","","5.000  %","1"
"New Zealand","20130516 22:45:00","Producer Price Index - Output (QoQ)","","0.000  %","-0.100  %","1"
"New Zealand","20130516 22:45:00","Producer Price Index - Input (QoQ)","","0.200  %","-0.300  %","1"
"Japan","20130516 23:50:00","Machinery Orders (YoY)","","-4.100  %","-11.300  %","2"
"Japan","20130516 23:50:00","Machinery Orders (MoM)","","2.800  %","7.500  %","1"
