"country","date","name","actual","consensus","previous","volatility"
"Mexico","20170206 00:00:00","Constitution Day","","","","0"
"New Zealand","20170206 00:00:00",""Waitangi Day "","","","","0"
"Japan","20170206 00:00:00","Labor Cash Earnings (YoY)","","","","1"
"Australia","20170206 00:00:00","TD Securities Inflation (YoY)","","","","2"
"Australia","20170206 00:00:00","TD Securities Inflation (MoM)","","","","2"
"Australia","20170206 00:30:00","ANZ Job Advertisements","","","","1"
"Australia","20170206 00:30:00","Retail Sales s.a. (MoM)","","","","2"
"China","20170206 01:45:00","Caixin China Services PMI","","","","2"
"Germany","20170206 07:00:00","Factory Orders n.s.a. (YoY)","","","","1"
"Germany","20170206 07:00:00","Factory Orders s.a. (MoM)","","","","1"
"European Monetary Union","20170206 09:30:00","Sentix Investor Confidence","","","","1"
"United States","20170206 15:00:00","Labor Market Conditions Index","","","","2"
"United States","20170206 16:30:00","3-Month Bill Auction","","","","1"
"United States","20170206 16:30:00","6-Month Bill Auction","","","","1"
"United States","20170206 20:00:00","FOMC Member Harker Speech","","","","1"
"United States","20170206 21:30:00","FOMC Member Harker Speech","","","","1"
"Australia","20170206 22:30:00","AiG Performance of Construction Index","","","","2"
