"country","date","name","actual","consensus","previous","volatility"
"United Kingdom","20121114 09:30:00","ILO Unemployment Rate (3M)","","7.900  %","7.900  %","2"
"European Monetary Union","20121114 09:30:00","ILO Unemployment Rate (3M)","","7.900  %","7.900  %","2"
"United Kingdom","20121114 09:30:00","Average Earnings excluding Bonus (3Mo/Yr)","","2.000  %","2.000  %","2"
"United Kingdom","20121114 09:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.900  %","1.700  %","2"
"United Kingdom","20121114 09:30:00","Claimant Count Change",""," 0.000 "," -4.000 ","2"
"European Monetary Union","20121114 09:30:00","Claimant Count Change",""," 0.000 "," -4.000 ","2"
"United Kingdom","20121114 09:30:00","Claimant Count Rate","","","4.800  %","2"
"Italy","20121114 10:00:00","10-y Bond Auction ","","","4.920  %","2"
"European Monetary Union","20121114 10:00:00","Industrial Production w.d.a. (YoY)","","-2.300  %","-2.900  %","2"
"Switzerland","20121114 10:00:00","ZEW Survey - Expectations","",""," -28.900 ","2"
"United Kingdom","20121114 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"European Monetary Union","20121114 10:30:00","Bank of England Quarterly Inflation Report","","","","2"
"United Kingdom","20121114 10:30:00","BoE's Governor King Speech","","","","2"
"European Monetary Union","20121114 10:30:00","BoE's Governor King Speech","","","","2"
"United States","20121114 12:00:00","MBA Mortgage Applications","","","-5.000  %","1"
"Poland","20121114 13:00:00","Consumer Price Index (MoM)","","","0.100  %","1"
"Poland","20121114 13:00:00","Consumer Price Index (YoY)","","","3.800  %","1"
"Poland","20121114 13:00:00","M3 Money Supply (YoY)","","","7.600  %","1"
"United States","20121114 13:30:00","Producer Price Index ex Food & Energy (YoY)","","2.500  %","2.300  %","2"
"United States","20121114 13:30:00","Producer Price Index (MoM)","","0.200  %","1.100  %","1"
"United States","20121114 13:30:00","Producer Price Index (YoY)","","2.600  %","2.100  %","1"
"United States","20121114 13:30:00","Producer Price Index ex Food & Energy (MoM)","","0.100  %","0.000  %","2"
"United States","20121114 13:30:00","Retail Sales (MoM)","","-0.200  %","1.100  %","2"
"United States","20121114 13:30:00","Retail Sales ex Autos (MoM)","","0.200  %","1.100  %","2"
"United States","20121114 15:00:00","Business Inventories","","0.500  %","0.600  %","1"
"United States","20121114 19:00:00","FOMC Minutes","","","","3"
"Korea, Republic of","20121114 21:00:00","Export Price Growth (YoY)","","","-1.900  %","1"
"Korea, Republic of","20121114 21:00:00","Import Price Growth (YoY)","","","-2.400  %","1"
"New Zealand","20121114 21:30:00","Business NZ PMI","",""," 48.200 ","2"
"Japan","20121114 23:50:00","Foreign bond investment","","","¥ 56.000 ","1"
"Japan","20121114 23:50:00","Foreign investment in Japan stocks","","","¥ -27.700 ","1"
