"country","date","name","actual","consensus","previous","volatility"
"Australia","20130711 01:00:00","Consumer Inflation Expectation","","","2.300  %","2"
"Australia","20130711 01:30:00","Employment Change s.a.",""," -2,500.000 "," 1,100.000 ","2"
"Australia","20130711 01:30:00","Fulltime employment","",""," -5,300.000 ","2"
"Australia","20130711 01:30:00","Unemployment Rate s.a.","","5.600  %","5.500  %","2"
"Japan","20130711 03:00:00","BoJ Interest Rate Decision","","","0.100  %","2"
"Japan","20130711 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20130711 06:30:00","Bank of Japan Governor Kuroda Speech","","","","2"
"European Monetary Union","20130711 08:00:00","ECB Monthly Report","","","","2"
"Brazil","20130711 12:00:00","Retail Sales (MoM)","","","0.500  %","1"
"United States","20130711 12:30:00","Import Price Index (YoY)","","0.500  %","-1.900  %","1"
"United States","20130711 12:30:00","Export Price Index (MoM)","","-0.100  %","-0.500  %","1"
"United States","20130711 12:30:00","Export Price Index (YoY)","","","-0.900  %","1"
"United States","20130711 12:30:00","Import Price Index (MoM)","","0.000  %","-0.600  %","1"
"United States","20130711 12:30:00","Initial Jobless Claims",""," 340.000 "," 343.000 ","1"
"United States","20130711 12:30:00","Continuing Jobless Claims",""," 2.950 "," 2.933 ","1"
"Canada","20130711 12:30:00","New Housing Price Index (MoM)","","0.200  %","0.200  %","1"
"Canada","20130711 12:30:00","New Housing Price Index (YoY)","","","2.000  %","2"
"United States","20130711 14:30:00","EIA Natural Gas Storage change","",""," 72.000 ","1"
"United States","20130711 15:00:00","Fed's Tarullo speech","","","","1"
"United States","20130711 17:00:00","30-Year Bond Auction","","","3.355  %","1"
"United States","20130711 18:00:00","Monthly Budget Statement","","$ 39.500 ","$ -139.000 ","1"
"Chile","20130711 22:00:00","BCCH Interest Rate","","","5.000  %","1"
