"country","date","name","actual","consensus","previous","volatility"
"Russia","20120504 00:00:00","Consumer Price Index (MoM)","","","","1"
"Japan","20120504 n/a:00","Greenery Day","","","","0"
"Australia","20120504 01:30:00","RBA Monetary Policy Statement","","","","3"
"China","20120504 02:30:00","HSBC China Services PMI","",""," 53.300 ","1"
"Russia","20120504 05:00:00","Purchasing Manager Index Services","",""," 54.400 ","1"
"United Kingdom","20120504 07:00:00","Halifax House Prices (MoM)","","0.400  %","2.200  %","1"
"United Kingdom","20120504 07:00:00","Halifax House Prices (3m/YoY)","","-0.800  %","-0.600  %","1"
"Spain","20120504 07:13:00","Purchasing Manager Index Services","",""," 46.300 ","1"
"Switzerland","20120504 07:15:00","Real Retail Sales (YoY)","","1.100  %","0.800  %","2"
"Italy","20120504 07:43:00","Purchasing Manager Index Services","","","","1"
"France","20120504 07:48:00","Services PMI","",""," 50.100 ","1"
"Germany","20120504 07:53:00","Purchasing Manager Index Services",""," 52.600 "," 52.100 ","2"
"European Monetary Union","20120504 07:58:00","Purchasing Manager Index Services",""," 47.900 "," 49.200 ","2"
"Norway","20120504 08:00:00","Labour Force Survey","","","3.200  %","1"
"European Monetary Union","20120504 09:00:00","Retail Sales (MoM)","","0.000  %","-0.100  %","2"
"European Monetary Union","20120504 09:00:00","Retail Sales (YoY)","","-1.100  %","-2.100  %","2"
"Iceland","20120504 09:00:00","Trade Balance","","","","1"
"India","20120504 11:30:00","Bank Loan Growth","","","18.700  %","1"
"India","20120504 11:30:00","FX Reserves, USD","","","$ 294.600 ","1"
"United States","20120504 12:30:00","Nonfarm Payrolls",""," 170.000 "," 120.000 ","3"
"United States","20120504 12:30:00","Average Hourly Earnings (MoM)","","0.200  %","0.200  %","2"
"United States","20120504 12:30:00","Average Hourly Earnings (YoY)","","2.100  %","2.100  %","2"
"United States","20120504 12:30:00","Average Weekly Hours",""," 34.500 "," 34.500 ","1"
"United States","20120504 12:30:00","Unemployment Rate","","8.200  %","8.200  %","3"
"Mexico","20120504 13:00:00","Consumer Confidence","",""," 93.400 ","1"
"Mexico","20120504 13:00:00","Consumer Confidence s.a","",""," 93.800 ","1"
"Canada","20120504 14:00:00","Ivey Purchasing Managers Index",""," 60.800 "," 65.000 ","2"
"United States","20120504 15:25:00","Fed's William Dudley speech","","","","1"
