"country","date","name","actual","consensus","previous","volatility"
"Australia","20130613 01:00:00","Consumer Inflation Expectation","","","2.300  %","2"
"Australia","20130613 01:30:00","Employment Change s.a.",""," -10,000.000 "," 50,100.000 ","2"
"Australia","20130613 01:30:00","Unemployment Rate s.a.","","5.600  %","5.500  %","2"
"European Monetary Union","20130613 08:00:00","ECB Monthly Report","","","","2"
"Poland","20130613 12:00:00","Consumer Price Index (MoM)","","","0.400  %","1"
"Poland","20130613 12:00:00","Consumer Price Index (YoY)","","","0.800  %","1"
"Brazil","20130613 12:00:00","Retail Sales (MoM)","","","-0.100  %","1"
"Canada","20130613 12:30:00","Capacity Utilization","","81.500  %","80.700  %","1"
"United States","20130613 12:30:00","Export Price Index (YoY)","","","-0.900  %","1"
"United States","20130613 12:30:00","Export Price Index (MoM)","","0.000  %","-0.700  %","1"
"United States","20130613 12:30:00","Import Price Index (MoM)","","0.000  %","-0.500  %","1"
"United States","20130613 12:30:00","Import Price Index (YoY)","","","-2.600  %","1"
"United States","20130613 12:30:00","Initial Jobless Claims",""," 345.000 "," 346.000 ","2"
"United States","20130613 12:30:00","Continuing Jobless Claims",""," 2.975 "," 2.952 ","1"
"Canada","20130613 12:30:00","New Housing Price Index (YoY)","","","2.000  %","1"
"Canada","20130613 12:30:00","New Housing Price Index (MoM)","","0.100  %","0.100  %","1"
"United States","20130613 12:30:00","Retail Sales (MoM)","","0.400  %","0.100  %","3"
"United States","20130613 12:30:00","Retail Sales ex Autos (MoM)","","0.300  %","-0.100  %","2"
"United States","20130613 14:00:00","Business Inventories","","0.300  %","0.000  %","2"
"United States","20130613 14:30:00","EIA Natural Gas Storage change",""," 96.000 "," 111.000 ","1"
"United States","20130613 17:00:00","30-Year Bond Auction","","","2.980  %","1"
"Chile","20130613 22:00:00","BCCH Interest Rate","","","5.000  %","1"
"New Zealand","20130613 22:30:00","Business NZ PMI","",""," 54.500 ","2"
"New Zealand","20130613 22:45:00","Food Price Index (MoM)","","","0.200  %","1"
"Japan","20130613 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
