"country","date","name","actual","consensus","previous","volatility"
"Russia","20120802 00:00:00","Central Bank Reserves $","","","$ 505.300 ","1"
"New Zealand","20120802 01:00:00","ANZ Commodity Price","","","-2.400  %","1"
"Australia","20120802 01:30:00","Retail Sales s.a. (MoM)","","0.700  %","0.500  %","2"
"Australia","20120802 01:30:00","Trade Balance",""," -347.000 "," -285.000 ","2"
"United Kingdom","20120802 07:00:00","Halifax House Prices (MoM)","","","1.000  %","1"
"United Kingdom","20120802 07:00:00","Halifax House Prices (3m/YoY)","","","-0.500  %","1"
"Switzerland","20120802 07:15:00","Real Retail Sales (YoY)","","2.000  %","6.200  %","2"
"Switzerland","20120802 07:30:00","SVME - Purchasing Managers' Index",""," 47.000 "," 48.100 ","2"
"Norway","20120802 08:00:00","Labour Force Survey","","","3.000  %","1"
"United Kingdom","20120802 08:30:00","PMI Construction",""," 48.000 "," 48.200 ","2"
"European Monetary Union","20120802 09:00:00","Producer Price Index (MoM)","","-0.400  %","-0.500  %","2"
"European Monetary Union","20120802 09:00:00","Producer Price Index (YoY)","","1.900  %","2.300  %","3"
"Spain","20120802 10:00:00","Spanish 10-y Obligaciones Auction","","","6.430  %","3"
"Spain","20120802 10:00:00","Spanish 2-y Bond Auction","","","5.204  %","3"
"United Kingdom","20120802 11:00:00","BoE Interest Rate Decision","","0.500  %","0.500  %","3"
"United Kingdom","20120802 11:00:00","BoE Asset Purchase Facility","","£ 375.000 ","£ 375.000 ","3"
"European Monetary Union","20120802 11:45:00","ECB Interest Rate Decision","","0.750  %","0.750  %","3"
"European Monetary Union","20120802 12:30:00","ECB President Draghi's Speech","","","","3"
"United States","20120802 12:30:00","Initial Jobless Claims",""," 370.000 "," 353.000 ","1"
"United States","20120802 12:30:00","Continuing Jobless Claims",""," 3.290 "," 3.287 ","1"
"United States","20120802 13:45:00","ISM New York index","",""," 49.700 ","1"
"United States","20120802 14:00:00","Factory Orders (MoM)","","-0.300  %","0.700  %","2"
"Australia","20120802 23:30:00","AiG Performance of Services Index","",""," 48.800 ","2"
