"country","date","name","actual","consensus","previous","volatility"
"Australia","20130703 01:00:00","HIA New Home Sales (MoM)","","","3.900  %","2"
"China","20130703 01:00:00","Non-manufacturing PMI","",""," 54.300 ","2"
"Australia","20130703 01:30:00","Retail Sales s.a. (MoM)","","0.300  %","0.200  %","2"
"Australia","20130703 01:30:00","Trade Balance","",""," 28.000 ","2"
"China","20130703 01:45:00","HSBC China Services PMI","",""," 51.200 ","2"
"Italy","20130703 07:43:00","Markit Services PMI",""," 47.000 "," 46.500 ","2"
"Germany","20130703 07:53:00","Markit Services PMI",""," 51.300 "," 49.700 ","2"
"European Monetary Union","20130703 07:58:00","Markit Services PMI",""," 48.600 "," 47.200 ","2"
"European Monetary Union","20130703 07:58:00","Markit PMI Composite",""," 48.900 "," 47.700 ","2"
"United Kingdom","20130703 08:28:00","Markit Services PMI",""," 54.500 "," 54.900 ","2"
"European Monetary Union","20130703 09:00:00","Retail Sales (YoY)","","-2.000  %","-1.100  %","2"
"United States","20130703 12:15:00","ADP Employment Change",""," 160.000 "," 135.000 ","2"
"United States","20130703 12:30:00","Initial Jobless Claims",""," 345.000 "," 346.000 ","1"
"United States","20130703 12:30:00","Continuing Jobless Claims",""," 2.953 "," 2.965 ","1"
"Canada","20130703 12:30:00","International Merchandise Trade","","$ -0.730 ","$ -0.570 ","1"
"Canada","20130703 12:30:00","Exports","","$ 40.100 ","$ 40.270 ","1"
"Canada","20130703 12:30:00","Imports","","$ 40.750 ","$ 40.840 ","1"
"United States","20130703 12:30:00","Trade Balance","","$ -40.100 ","$ -40.290 ","2"
"Mexico","20130703 13:00:00","Consumer Confidence","",""," 95.200 ","1"
"Mexico","20130703 13:00:00","Consumer Confidence s.a","",""," 95.500 ","1"
"Singapore","20130703 13:30:00","Purchasing Managers Index","",""," 51.100 ","1"
"United States","20130703 14:00:00","ISM Non-Manufacturing PMI",""," 54.000 "," 53.700 ","2"
"United States","20130703 14:00:00","Treasury Sec Lew Speech","","","","2"
"United States","20130703 14:30:00","EIA Crude Oil Stocks change",""," -2.600 "," 0.018 ","1"
"United States","20130703 16:00:00","EIA Natural Gas Storage change",""," 90.000 "," 95.000 ","1"
"Japan","20130703 23:50:00","Foreign bond investment","","","¥ -1,187.500 ","2"
"Japan","20130703 23:50:00","Foreign investment in Japan stocks","","","¥ 171.200 ","2"
