"country","date","name","actual","consensus","previous","volatility"
"Russia","20160726 05:00:00","Gross Domestic Product Monthly (YoY)","","","","1"
"United Kingdom","20160726 08:30:00","BBA Mortgage Approvals","","","","1"
"United States","20160726 12:55:00","Redbook index (YoY)","","","","1"
"United States","20160726 12:55:00","Redbook index (MoM)","","","","1"
"United States","20160726 13:00:00","S&P/Case-Shiller Home Price Indices (YoY)","","","","2"
" $"","20160726 13:00:00",""Trade Balance s/a","","","","Mexico"
" $"","20160726 13:00:00",""Trade Balance","","","","Mexico"
"Brazil","20160726 13:30:00","Current Account","","","","1"
"United States","20160726 13:45:00","Markit Services PMI","","","","2"
"United States","20160726 13:45:00","Markit PMI Composite","","","","2"
"United States","20160726 14:00:00","Consumer Confidence","","","","2"
"United States","20160726 14:00:00","New Home Sales Change (MoM)","","","","2"
"United States","20160726 14:00:00","New Home Sales (MoM)","","","","2"
"United States","20160726 14:00:00","Richmond Fed Manufacturing Index","","","","1"
"United States","20160726 15:30:00","4-Week Bill Auction","","","","1"
"United States","20160726 17:00:00","5-Year Note Auction","","","","1"
"United States","20160726 20:30:00","API Weekly Crude Oil Stock","","","","1"
