"country","date","name","actual","consensus","previous","volatility"
"Germany","20130227 07:00:00","Gfk Consumer Confidence Survey",""," 5.900 "," 5.800 ","2"
"Switzerland","20130227 07:00:00","UBS Consumption Indicator","",""," 1.340 ","2"
"Switzerland","20130227 08:00:00","KOF Leading Indicator",""," 1.000 "," 1.050 ","2"
"United Kingdom","20130227 09:30:00","Gross Domestic Product (QoQ)","","-0.300  %","0.900  %","2"
"European Monetary Union","20130227 09:30:00","Gross Domestic Product (QoQ)","","-0.300  %","0.900  %","2"
"United Kingdom","20130227 09:30:00","Gross Domestic Product (YoY)","","0.000  %","0.000  %","2"
"European Monetary Union","20130227 09:30:00","Gross Domestic Product (YoY)","","0.000  %","0.000  %","2"
"United Kingdom","20130227 09:30:00","Total Business Investment (YoY)","","","5.100  %","2"
"European Monetary Union","20130227 10:00:00","Consumer Confidence",""," -23.600 "," -23.900 ","2"
"United States","20130227 13:30:00","Durable Goods Orders","","-4.400  %","4.600  %","3"
"United States","20130227 13:30:00","Durable Goods Orders ex Transportation","","0.200  %","1.300  %","2"
"Brazil","20130227 13:30:00","Nominal Budget Balance","",""," 3.150 ","1"
"Brazil","20130227 13:30:00","Primary Budget Surplus","",""," 22.252 ","1"
"United States","20130227 15:00:00","Fed's Bernanke testifies","","","","3"
"United States","20130227 15:00:00","Pending Home Sales (YoY)","","","6.900  %","2"
"United States","20130227 15:00:00","Pending Home Sales (MoM)","","1.500  %","-4.300  %","1"
"United States","20130227 15:30:00","EIA Crude Oil Stocks change",""," 2.200 "," 4.143 ","1"
"European Monetary Union","20130227 17:30:00","ECB President Draghi's Speech","","","","3"
"Korea, Republic of","20130227 21:00:00","BOK Manufacturing BSI","",""," 75.000 ","1"
"United States","20130227 21:30:00","Fed's Richard Fisher's speech","","","","1"
"New Zealand","20130227 21:45:00","Building Permits s.a. (MoM)","","","9.400  %","1"
"Korea, Republic of","20130227 23:00:00","Industrial Output (YoY)","","","0.800  %","1"
"Korea, Republic of","20130227 23:00:00","Industrial Output Growth","","","1.000  %","1"
"Korea, Republic of","20130227 23:00:00","Service Sector Output","","","0.100  %","1"
"Japan","20130227 23:13:00","Nomura/ JMMA Manufacturing Purchasing Manager Index","",""," 47.700 ","2"
"Japan","20130227 23:50:00","Foreign bond investment","","","¥ -620.600 ","1"
"Japan","20130227 23:50:00","Foreign investment in Japan stocks","","","¥ 197.900 ","1"
"Japan","20130227 23:50:00","Industrial Production (YoY)","","","-7.900  %","2"
"Japan","20130227 23:50:00","Industrial Production (MoM)","","1.500  %","2.400  %","1"
