"country","date","name","actual","consensus","previous","volatility"
"Brazil","20161115 00:00:00","Republic Day","","","","0"
"Australia","20161115 00:30:00","RBA Meeting's Minutes","","","","3"
"Russia","20161115 06:00:00","Gross Domestic Product Quarterly (YoY)","","","","1"
"India","20161115 06:30:00","WPI Inflation","","","","1"
"Germany","20161115 07:00:00","Gross Domestic Product w.d.a (YoY)","","","","2"
"Germany","20161115 07:00:00","Gross Domestic Product s.a (QoQ)","","","","2"
"Germany","20161115 07:00:00","Gross Domestic Product n.s.a (YoY)","","","","2"
"Australia","20161115 07:00:00","RBA's Governor Philip Lowe Speech","","","","1"
"France","20161115 07:45:00","Inflation ex-tobacco (MoM)","","","","1"
"France","20161115 07:45:00","Consumer Price Index (EU norm) (MoM)","","","","1"
"France","20161115 07:45:00","Consumer Price Index (EU norm) (YoY)","","","","2"
"China","20161115 08:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Spain","20161115 08:00:00","HICP (YoY)","","","","1"
"Spain","20161115 08:00:00","HICP (MoM)","","","","1"
"Spain","20161115 08:00:00","Consumer Price Index (MoM)","","","","1"
"Spain","20161115 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20161115 09:00:00","Gross Domestic Product (YoY)","","","","2"
"Italy","20161115 09:00:00","Gross Domestic Product (QoQ)","","","","2"
"United Kingdom","20161115 09:30:00","Retail Price Index (MoM)","","","","1"
"United Kingdom","20161115 09:30:00","Retail Price Index (YoY)","","","","1"
"United Kingdom","20161115 09:30:00","DCLG House Price Index (YoY)","","","","1"
"United Kingdom","20161115 09:30:00","Producer Price Index - Input (YoY) n.s.a","","","","1"
"United Kingdom","20161115 09:30:00","PPI Core Output (MoM) n.s.a","","","","1"
"United Kingdom","20161115 09:30:00","Producer Price Index - Output (MoM) n.s.a","","","","1"
"United Kingdom","20161115 09:30:00","Producer Price Index - Output (YoY) n.s.a","","","","1"
"United Kingdom","20161115 09:30:00",""PPI Core Output (YoY) n.s.a "","","","","1"
"United Kingdom","20161115 09:30:00","Producer Price Index - Input (MoM) n.s.a","","","","1"
"United Kingdom","20161115 09:30:00","Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20161115 09:30:00","Consumer Price Index (YoY)","","","","2"
"United Kingdom","20161115 09:30:00","Core Consumer Price Index (YoY)","","","","3"
"European Monetary Union","20161115 09:30:00","Core Consumer Price Index (YoY)","","","","2"
"United Kingdom","20161115 09:30:00","Consumer Price Index (MoM)","","","","2"
"Germany","20161115 10:00:00","ZEW Survey - Current Situation","","","","2"
"Germany","20161115 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Spain","20161115 10:00:00","12-Month Letras Auction","","","","1"
"Spain","20161115 10:00:00","6-Month Letras Auction","","","","1"
"European Monetary Union","20161115 10:00:00","Trade Balance n.s.a.","","","","2"
"European Monetary Union","20161115 10:00:00","Trade Balance s.a.","","","","2"
"European Monetary Union","20161115 10:00:00","Gross Domestic Product s.a. (QoQ)","","","","3"
"European Monetary Union","20161115 10:00:00","Gross Domestic Product s.a. (YoY)","","","","3"
"European Monetary Union","20161115 10:00:00","ZEW Survey - Economic Sentiment","","","","2"
"Portugal","20161115 11:00:00","Gross Domestic Product (YoY)","","","","1"
"Portugal","20161115 11:00:00","Gross Domestic Product (QoQ)","","","","1"
"United States","20161115 12:30:00","Federal Reserve Bank of Boston President Rosengren Speech","","","","1"
"United States","20161115 13:30:00","NY Empire State Manufacturing Index","","","","1"
"United States","20161115 13:30:00","Retail Sales ex Autos (MoM)","","","","3"
"United States","20161115 13:30:00","Retail Sales control group","","","","3"
"United States","20161115 13:30:00","Retail Sales (MoM)","","","","3"
"United States","20161115 13:30:00","Export Price Index (YoY)","","","","2"
"United States","20161115 13:30:00","Import Price Index (MoM)","","","","2"
"United States","20161115 13:30:00","Import Price Index (YoY)","","","","2"
"United States","20161115 13:30:00","Export Price Index (MoM)","","","","2"
"United States","20161115 13:55:00","Redbook index (YoY)","","","","1"
"United States","20161115 13:55:00","Redbook index (MoM)","","","","1"
"New Zealand","20161115 14:00:00","GDT Price Index","","","","1"
"United States","20161115 15:00:00","Business Inventories","","","","1"
"United States","20161115 16:30:00","4-Week Bill Auction","","","","1"
"New Zealand","20161115 18:30:00","Retail Sales ex Autos (QoQ)","","","","2"
"New Zealand","20161115 18:30:00","Retail Sales (QoQ)","","","","2"
"United States","20161115 21:30:00","API Weekly Crude Oil Stock","","","","1"
"Australia","20161115 23:30:00","Westpac Leading Index (MoM)","","","","1"
"Australia","20161115 23:30:00","Westpac Leading Index (MoM)","","","","1"
