"country","date","name","actual","consensus","previous","volatility"
"Switzerland","20140730 06:00:00","UBS Consumption Indicator","",""," 1.770 ","2"
"Switzerland","20140730 07:00:00","KOF Leading Indicator",""," 101.000 "," 100.400 ","2"
"European Monetary Union","20140730 09:00:00","Economic Sentiment Indicator",""," 101.800 "," 102.000 ","2"
"European Monetary Union","20140730 09:00:00","Industrial Confidence",""," -4.500 "," -4.300 ","2"
"European Monetary Union","20140730 09:00:00","Services Sentiment",""," 4.400 "," 4.200 ","2"
"Germany","20140730 12:00:00","Consumer Price Index (YoY)","","0.800  %","1.000  %","2"
"Germany","20140730 12:00:00","Consumer Price Index (MoM)","","0.200  %","0.300  %","2"
"Germany","20140730 12:00:00","Harmonised Index of Consumer Prices (MoM)","","0.300  %","0.400  %","2"
"Germany","20140730 12:00:00","Harmonised Index of Consumer Prices (YoY)","","0.800  %","1.000  %","3"
"Russia","20140730 12:00:00","Gross Domestic Product Quarterly (YoY)","","","2.000  %","1"
"Chile","20140730 12:00:00","Industrial Production (YoY)","1.200  %","","-4.200  %","1"
"United States","20140730 12:15:00","ADP Employment Change",""," 230.000 "," 281.000 ","2"
"United States","20140730 12:30:00","Gross Domestic Product Annualized","","3.000  %","-2.900  %","3"
"United States","20140730 12:30:00","Gross Domestic Product Price Index","","1.800  %","1.300  %","3"
"Canada","20140730 12:30:00","Industrial Product Price (MoM)","","-0.100  %","-0.500  %","1"
"Canada","20140730 12:30:00","Raw Material Price Index","","0.400  %","-0.400  %","1"
"United States","20140730 12:30:00","Personal Consumption Expenditures Prices (QoQ)","","2.000  %","1.400  %","2"
"United States","20140730 12:30:00","Core Personal Consumption Expenditures (QoQ)","","1.900  %","1.200  %","2"
"Belgium","20140730 13:00:00","Gross Domestic Product (QoQ)","","","0.400  %","1"
"United States","20140730 14:30:00","EIA Crude Oil Stocks change","",""," -3.969 ","1"
"United States","20140730 17:00:00","7-Year Note Auction","","","2.152  %","1"
"United States","20140730 18:00:00","Fed Interest Rate Decision","","0.250  %","0.250  %","3"
"United States","20140730 18:00:00","Fed Pace of MBS Purchase Program","","","$ 15.000 ","3"
"United States","20140730 18:00:00","Fed Pace of Treasury Purchase Program","","","$ 20.000 ","3"
"United States","20140730 18:00:00","Fed's Monetary Policy Statement","","","","3"
"Mexico","20140730 19:30:00","Fiscal Balance, pesos","",""," -42.240 ","1"
"United Kingdom","20140730 23:05:00","Gfk Consumer Confidence",""," 2.000 "," 1.000 ","2"
"Japan","20140730 23:50:00","Foreign bond investment","","","¥ 116.100 ","2"
"Japan","20140730 23:50:00","Foreign investment in Japan stocks","","","¥ 139.200 ","2"
