"country","date","name","actual","consensus","previous","volatility"
"Australia","20140320 00:30:00","RBA Bulletin","","","","2"
"Switzerland","20140320 07:00:00","Trade Balance",""," 2,240.000 "," 2,594.000 ","2"
"Japan","20140320 07:15:00","Bank of Japan Governor Kuroda Speech","","","","2"
"Switzerland","20140320 08:30:00","SNB Interest Rate Decision","","","0.000  %","2"
"United States","20140320 12:30:00","Initial Jobless Claims",""," 327.000 "," 315.000 ","2"
"United States","20140320 12:30:00","Continuing Jobless Claims","",""," 2.855 ","1"
"United States","20140320 14:00:00","CB Leading Indicator (MoM)","","0.200  %","0.300  %","2"
"United States","20140320 14:00:00","Existing Home Sales Change (MoM)","","0.800  %","-5.100  %","2"
"United States","20140320 14:00:00","Existing Home Sales (MoM)",""," 4.600 "," 4.620 ","1"
"United States","20140320 14:00:00","Philadelphia Fed Manufacturing Survey",""," 4.000 "," -6.300 ","2"
"Mexico","20140320 14:00:00","Private Spending (QoQ)","","","0.300  %","1"
"Mexico","20140320 14:00:00","Private Spending (YoY)","","","2.300  %","1"
"United States","20140320 14:30:00","EIA Natural Gas Storage change","",""," -195.000 ","1"
"Colombia","20140320 17:00:00","Gross Domestic Product (YoY)","","","5.100  %","1"
"United States","20140320 19:00:00","American Petroleum Institute Monthly Report ","","","","1"
"Argentina","20140320 19:00:00","Trade Balance (MoM)","","","$ 35.000 ","1"
"United States","20140320 20:30:00","Bank Stress Test Info","","","","3"
"New Zealand","20140320 21:45:00","Visitor Arrivals (YoY)","","","2.600  %","1"
"Australia","20140320 23:00:00","CB Leading Indicator","","","0.800  %","2"
