"country","date","name","actual","consensus","previous","volatility"
"United States","20121017 01:00:00","Presidential Debate","","","","2"
"Japan","20121017 06:00:00","Machine Tool Orders (YoY)","","","-2.700  %","2"
"United Kingdom","20121017 08:30:00","Bank of England Minutes","","","","2"
"European Monetary Union","20121017 08:30:00","Bank of England Minutes","","","","2"
"United Kingdom","20121017 08:30:00","Claimant Count Change",""," 0.000 "," -15.000 ","2"
"European Monetary Union","20121017 08:30:00","Claimant Count Change",""," 0.000 "," -15.000 ","2"
"United Kingdom","20121017 08:30:00","Average Earnings including Bonus (3Mo/Yr)","","1.600  %","1.500  %","2"
"United Kingdom","20121017 08:30:00","ILO Unemployment Rate (3M)","","8.100  %","8.100  %","2"
"United Kingdom","20121017 08:30:00","Claimant Count Rate","","4.800  %","4.800  %","2"
"Switzerland","20121017 09:00:00","ZEW Survey - Expectations","",""," -34.900 ","2"
"United Kingdom","20121017 09:15:00","BOE Deputy Governor Paul Tucker speech","","","","2"
"Poland","20121017 12:00:00","Industrial Output (YoY)","","","0.500  %","1"
"Poland","20121017 12:00:00","Producer Price Index (YoY)","","","3.100  %","1"
"United States","20121017 12:30:00","Housing Starts (MoM)",""," 0.770 "," 0.750 ","1"
"United States","20121017 12:30:00","Building Permits (MoM)",""," 0.810 "," 0.803 ","1"
"United Kingdom","20121017 12:30:00","Paul Volcker testifies  to UK Banking Standards Comission","","","","1"
"United States","20121017 14:30:00","EIA Crude Oil Stocks change",""," 1.400 "," 1.672 ","1"
"Colombia","20121017 19:00:00","Trade Balance","","","","1"
"Japan","20121017 23:50:00","Foreign bond investment","","","¥ -262.800 ","1"
"Japan","20121017 23:50:00","Foreign investment in Japan stocks","","","¥ 118.600 ","1"
