"country","date","name","actual","consensus","previous","volatility"
"Australia","20150209 00:15:00","RBA's Governor Glenn Stevens Speech","","","","2"
"Japan","20150209 05:00:00","Consumer Confidence Index"," 39.100 ",""," 38.800 ","2"
"Japan","20150209 06:00:00","Eco Watchers Survey: Outlook"," 50.000 ",""," 46.700 ","2"
"Japan","20150209 06:00:00","Eco Watchers Survey: Current"," 45.600 ",""," 45.200 ","2"
"Germany","20150209 07:00:00","Trade Balance s.a.","€ 21.800 B","€ 18.300 B","€ 17.900 B","2"
"All","20150209 11:00:00","G20 Meeting","","","","2"
"Canada","20150209 13:15:00","Housing Starts s.a (YoY)",""," 177.500 "," 180.600 ","2"
"Mexico","20150209 14:00:00","Core Inflation","","","0.230  %","1"
"Mexico","20150209 14:00:00","Headline Inflation","","","0.490  %","1"
"United States","20150209 15:00:00","Labor Market Conditions Index","",""," 6.100 ","2"
"United States","20150209 16:30:00","3-Month Bill Auction","","","0.015  %","1"
"United States","20150209 16:30:00","6-Month Bill Auction","","","0.065  %","1"
"Japan","20150209 23:50:00","Money Supply M2+CD (YoY)","","3.600  %","3.600  %","1"
"Japan","20150209 23:50:00","Tertiary Industry Index (MoM)","","0.100  %","0.200  %","2"
