"country","date","name","actual","consensus","previous","volatility"
"Russia","20120126 00:00:00","Central Bank Reserves $","","","$498B","1"
"Germany","20120126 07:00:00","Gfk Consumer Confidence Survey","","5.6","5.6","2"
"France","20120126 07:45:00","Consumer Confidence","","","80","1"
"Denmark","20120126 08:00:00","Unemployment Rate","","","4.2%","1"
"Italy","20120126 08:30:00","Consumer Confidence","","","91.6","1"
"Sweden","20120126 08:30:00","Producer Price Index (MoM)","","","0.8%","1"
"Sweden","20120126 08:30:00","Producer Price Index (YoY)","","","0.3%","1"
"Sweden","20120126 08:30:00","Trade Balance (MoM)","","","","1"
"Sweden","20120126 08:30:00","Unemployment Rate","","","6.7%","1"
"South Africa","20120126 09:30:00","Producer Price Index (MoM)","","","0.2%","1"
"South Africa","20120126 09:30:00","Producer Price Index (YoY)","","","10.1%","1"
"Italy","20120126 10:00:00","Wage Inflation (MoM)","","","0%","1"
"Italy","20120126 10:00:00","Wage Inflation (YoY)","","","1.5%","1"
"United Kingdom","20120126 11:00:00","CBI Distributive Trades Survey - Realized (MoM)","","12%","9%","1"
"Brazil","20120126 11:00:00","Unemployment Rate","","","5.2%","1"
"United States","20120126 13:30:00","Continuing Jobless Claims","","3.500M","3.432M","1"
"United States","20120126 13:30:00","Durable Goods Orders","","2.0%","3.7%","3"
"United States","20120126 13:30:00","Durable Goods Orders ex Transportation","","1.0%","0.3%","2"
"United States","20120126 13:30:00","Initial Jobless Claims","","374K","352K","1"
"Mexico","20120126 14:00:00","Retail Sales (MoM)","","","-0.1%","1"
"Mexico","20120126 14:00:00","Retail Sales (YoY)","","","3%","1"
"United States","20120126 15:00:00","Leading Indicators (MoM)","","0.7%","0.5%","2"
"United States","20120126 15:00:00","New Home Sales","","0.320M","0.315M","2"
"United States","20120126 15:00:00","New Home Sales (MoM)","","1.6%","1.6%","1"
"Korea, Republic of","20120126 21:00:00","BOK Manufacturing BSI","","","","1"
"Korea, Republic of","20120126 21:00:00","Consumer Sentiment Index","","","99","1"
"New Zealand","20120126 21:45:00","Trade Balance","","-47M","-308M","2"
"Japan","20120126 23:30:00","National Consumer Price Index (YoY)","","-0.2%","-0.5%","2"
"Japan","20120126 23:30:00","National CPI Ex Food, Energy (YoY)","","-1.1%","-0.1%","2"
"Japan","20120126 23:30:00","National CPI Ex-Fresh Food (YoY)","","-0.1%","-0.2%","2"
"Japan","20120126 23:30:00","Tokyo Consumer Price Index (YoY)","","-0.4%","-0.4%","1"
"Japan","20120126 23:30:00","Tokyo CPI ex Food, Energy (YoY)","","-1.0%","-1.1%","1"
"Japan","20120126 23:30:00","Tokyo CPI ex Fresh Food (YoY)","","-0.3%","-0.3%","1"
"Japan","20120126 23:50:00","BoJ Monetary Policy Meeting Minutes","","","","3"
"Japan","20120126 23:50:00","Retail Trade (YoY)","","2.3%","-2.3%","2"
"Japan","20120126 23:50:00","Large Retailer's Sales","","-0.5%","-2.5%","2"
"Japan","20120126 23:50:00","Retail Trade s.a (MoM)","","0.4%","2.5%","1"
"Russia","20120127 00:00:00","Industrial Output","","","3.9%","1"
"Finland","20120127 07:00:00","Consumer Confidence","","","0.4","1"
"Finland","20120127 07:00:00","Industrial Confidence","","","-10","1"
"Spain","20120127 08:00:00","Retail Sales (YoY)","","","€-7.2","1"
"Spain","20120127 08:00:00","Unemployment Survey","","","21.5","1"
"Iceland","20120127 09:00:00","Consumer Price Index (MoM)","","","0.4%","1"
"Iceland","20120127 09:00:00","Consumer Price Index (YoY)","","","5.3%","1"
"European Monetary Union","20120127 09:00:00","M3 Money Supply (3m)","","2.1%","2.5%","1"
"European Monetary Union","20120127 09:00:00","M3 Money Supply (YoY)","","2.3%","2.0%","1"
"Poland","20120127 09:00:00","Retail Sales (YoY)","","","12.6%","1"
"Poland","20120127 09:00:00","Unemployment (MoM)","","","12.1%","1"
"Greece","20120127 10:00:00","Producer Price Index (YoY)","","","","1"
"Switzerland","20120127 10:30:00","KOF Leading Indicator","","-0.07","0.01","2"
"Ireland","20120127 11:00:00","Retail Sales (MoM)","","","-0.8%","1"
"Ireland","20120127 11:00:00","Retail Sales (YoY)","","","-3.9%","1"
"India","20120127 11:30:00","Bank Loan Growth","","","15.9%","1"
"India","20120127 11:30:00","FX Reserves, USD","","","$292.525B","1"
"United States","20120127 13:30:00","Gross Domestic Product Annualized","","3.0%","1.8%","2"
"United States","20120127 13:30:00","Gross Domestic Purchases Price Index","","2.0%","2.6%","2"
"United States","20120127 13:30:00","Real Personal Consumption Expenditures (QoQ)","","2.3%","1.7%","2"
"United States","20120127 14:55:00","Reuters/Michigan Consumer Sentiment Index","","73.9","69.9","2"
