"country","date","name","actual","consensus","previous","volatility"
"Australia","20140902 01:30:00","Building Permits (YoY)","","","16.000  %","2"
"Australia","20140902 04:30:00","RBA Interest Rate Decision","","2.500  %","2.500  %","2"
"Australia","20140902 04:30:00","RBA Rate Statement","","","","2"
"Switzerland","20140902 05:45:00","Gross Domestic Product (YoY)","","1.700  %","2.000  %","2"
"United Kingdom","20140902 08:30:00","PMI Construction",""," 61.400 "," 62.400 ","2"
"Brazil","20140902 12:00:00","Industrial Output (YoY)","","","-6.900  %","1"
"Brazil","20140902 12:00:00","Industrial Output (MoM)","","","-1.400  %","1"
"Slovakia","20140902 12:30:00","Current Account Balance EUR","","","€ 149.000 ","1"
"Singapore","20140902 13:30:00","Purchasing Managers Index","",""," 51.500 ","1"
"Canada","20140902 13:30:00","RBC Manufacturing PMI","",""," 54.300 ","2"
"United States","20140902 13:45:00","Markit Manufacturing PMI","",""," 55.800 ","2"
"United States","20140902 14:00:00","Construction Spending (MoM)","","1.000  %","-1.800  %","2"
"Denmark","20140902 14:00:00","Currency Reserves","",""," 440.900 ","1"
"United States","20140902 14:00:00","IBD/TIPP Economic Optimism (MoM)","",""," 44.500 ","1"
"United States","20140902 14:00:00","ISM Manufacturing PMI",""," 56.800 "," 57.100 ","3"
"United States","20140902 14:00:00","ISM Prices Paid",""," 58.000 "," 59.500 ","2"
"United States","20140902 15:30:00","3-Month Bill Auction","","","0.030  %","1"
"United States","20140902 15:30:00","6-Month Bill Auction","","","0.050  %","1"
"United Kingdom","20140902 23:01:00","BRC Shop Price Index (MoM)","","","-1.900  %","1"
"Australia","20140902 23:30:00","AiG Performance of Services Index","",""," 49.300 ","2"
