"country","date","name","actual","consensus","previous","volatility"
"Australia","20160811 01:00:00","Consumer Inflation Expectation","","","","2"
"China","20160811 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160811 02:00:00","New Loans","","","","1"
"Russia","20160811 02:00:00","Budget Fulfilment","","","","1"
"China","20160811 05:30:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"France","20160811 06:45:00","Consumer Price Index (EU norm) final (MoM)","","","","1"
"France","20160811 06:45:00","Consumer Price Index (EU norm) final (YoY)","","","","1"
"Italy","20160811 08:00:00","Global Trade Balance","","","","1"
"Italy","20160811 08:00:00","Trade Balance EU","","","","1"
"Italy","20160811 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160811 08:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20160811 08:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20160811 08:00:00","Consumer Price Index (MoM)","","","","1"
"Germany","20160811 09:30:00","10-y Bond Auction","","","","2"
"India","20160811 12:00:00","Trade Deficit Government","","","","1"
"United States","20160811 12:30:00","Continuing Jobless Claims","","","","1"
"United States","20160811 12:30:00","Initial Jobless Claims","","","","2"
"United States","20160811 12:30:00","Import Price Index (YoY)","","","","2"
"United States","20160811 12:30:00","Export Price Index (MoM)","","","","2"
"United States","20160811 12:30:00","Export Price Index (YoY)","","","","2"
"United States","20160811 12:30:00","Import Price Index (MoM)","","","","2"
"Canada","20160811 12:30:00","New Housing Price Index (YoY)","","","","1"
"Canada","20160811 12:30:00","New Housing Price Index (MoM)","","","","1"
"Mexico","20160811 13:00:00","Industrial Output (MoM)","","","","1"
"Mexico","20160811 13:00:00","Industrial Output (YoY)","","","","1"
"United Kingdom","20160811 13:30:00","CB Leading Economic Index","","","","1"
"United States","20160811 14:30:00","EIA Natural Gas Storage change","","","","1"
"Russia","20160811 16:00:00","Foreign Trade","","","","1"
"United States","20160811 17:00:00","30-Year Bond Auction","","","","1"
"Mexico","20160811 18:00:00","Central Bank Interest Rate","","","","1"
"New Zealand","20160811 22:30:00","Business NZ PMI","","","","2"
"New Zealand","20160811 22:45:00","Retail Sales ex Autos (QoQ)","","","","2"
"New Zealand","20160811 22:45:00","Retail Sales (QoQ)","","","","2"
"Japan","20160811 23:50:00","Foreign investment in Japan stocks","","","","2"
"Japan","20160811 23:50:00","Foreign bond investment","","","","2"
