"country","date","name","actual","consensus","previous","volatility"
"New Zealand","20131031 00:00:00","ANZ Business Confidence","53.200  %","","54.100  %","2"
"United Kingdom","20131031 00:05:00","Gfk Consumer Confidence",""," -8.000 "," -10.000 ","2"
"Australia","20131031 00:30:00","Building Permits (YoY)","","","7.700  %","2"
"Japan","20131031 03:00:00","BoJ Interest Rate Decision","","","0.100  %","2"
"Japan","20131031 03:00:00","BoJ Monetary Policy Statement ","","","","2"
"Japan","20131031 05:00:00","Annualized Housing Starts","",""," 0.960 ","2"
"Japan","20131031 05:00:00","Housing Starts (YoY)","","12.200  %","8.800  %","2"
"Japan","20131031 06:00:00","BoJ outlook report","","","","2"
"Germany","20131031 07:00:00","Gfk Consumer Confidence Survey",""," 7.200 "," 7.100 ","2"
"United Kingdom","20131031 07:00:00","Nationwide Housing Prices n.s.a (YoY)","","5.100  %","5.000  %","2"
"Germany","20131031 07:00:00","Retail Sales (YoY)","","1.000  %","0.300  %","2"
"Italy","20131031 09:00:00","Unemployment","","12.200  %","12.200  %","2"
"European Monetary Union","20131031 10:00:00","Consumer Price Index (YoY)","","1.100  %","1.100  %","2"
"European Monetary Union","20131031 10:00:00","Consumer Price Index - Core (YoY)","","","1.000  %","2"
"European Monetary Union","20131031 10:00:00","Unemployment Rate","","12.000  %","12.000  %","2"
"South Africa","20131031 12:00:00","Trade Balance (in Rands)","",""," -19.050 ","1"
"United States","20131031 12:30:00","Initial Jobless Claims",""," 339.000 "," 350.000 ","2"
"United States","20131031 12:30:00","Continuing Jobless Claims",""," 2.870 "," 2.874 ","1"
"Brazil","20131031 12:30:00","Nominal Budget Balance","",""," -22.303 ","1"
"Brazil","20131031 12:30:00","Primary Budget Surplus","",""," -0.432 ","1"
"United States","20131031 13:00:00","Treasury Sec Lew Speech","","","","2"
"Canada","20131031 13:30:00","Gross Domestic Product (MoM)","","0.200  %","0.600  %","2"
"United States","20131031 13:45:00","Chicago Purchasing Managers' Index",""," 55.000 "," 55.700 ","2"
"United States","20131031 14:30:00","EIA Natural Gas Storage change","",""," 87.000 ","1"
"Korea, Republic of","20131031 23:00:00","Consumer Price Index Growth","","","0.200  %","1"
"Korea, Republic of","20131031 23:00:00","Consumer Price Index Growth (YoY)","","","0.800  %","1"
"Korea, Republic of","20131031 23:00:00","Trade Balance","","","$ 3.710 ","1"
"Australia","20131031 23:30:00","AiG Performance of Mfg Index","",""," 51.700 ","2"
