"country","date","name","actual","consensus","previous","volatility"
"European Monetary Union","20120312 n/a:00","EU Finance Ministers meeting","","","","3"
"Japan","20120312 05:00:00","Consumer Confidence Index",""," 40.800 "," 40.000 ","2"
"India","20120312 05:30:00","Cumulative Industrial Output","","","3.600  %","1"
"India","20120312 05:30:00","Industrial Output","","","1.800  %","1"
"India","20120312 05:30:00","Manufacturing Output","","","1.800  %","1"
"Germany","20120312 07:00:00","Wholesale Price Index (MoM)","","1.000  %","1.200  %","1"
"Germany","20120312 07:00:00","Wholesale Price Index (YoY)","2.600  %","","3.000  %","1"
"Romania","20120312 08:00:00","Consumer Price Index","","","2.700  %","1"
"Denmark","20120312 08:00:00","Consumer Price Index (YoY)","","","2.800  %","1"
"Slovakia","20120312 08:00:00","Core Inflation (MoM)","","","0.700  %","1"
"Slovakia","20120312 08:00:00","Core Inflation (YoY)","","","2.600  %","1"
"Denmark","20120312 08:00:00","Current Account","",""," 9.100 ","1"
"Turkey","20120312 08:00:00","Current Account Balance","","","$ -6.570 ","1"
"Slovakia","20120312 08:00:00","Headline Inflation (MoM)","","","1.400  %","1"
"Slovakia","20120312 08:00:00","Headline Inflation (YoY)","","","3.900  %","1"
"Denmark","20120312 08:00:00","Inflation (HICP) (YoY)","","","2.800  %","1"
"Romania","20120312 08:00:00","Trade Balance","","","€ -1.000 ","1"
"Denmark","20120312 08:00:00","Trade Balance","",""," 6.000 ","1"
"Hong Kong SAR","20120312 08:30:00","Unemployment rate","","","3.200  %","2"
"Italy","20120312 09:00:00","Gross Domestic Product (QoQ)","","","0.300  %","1"
"Italy","20120312 09:00:00","Gross Domestic Product (YoY)","","","0.200  %","1"
"Portugal","20120312 10:00:00","Consumer Price Index (MoM)","","","0.500  %","1"
"Portugal","20120312 10:00:00","Consumer Price Index (YoY)","","","3.500  %","1"
"Greece","20120312 10:00:00","Industrial Production (YoY)","","","-11.300  %","1"
"Portugal","20120312 11:00:00","Global Trade Balance","","","€ -2.825 ","1"
"Ireland","20120312 11:00:00","Gross Domestic Product (QoQ)","",""," -1.900 ","1"
"Ireland","20120312 11:00:00","Gross Domestic Product (YoY)","",""," -0.100 ","1"
"United States","20120312 18:00:00","Monthly Budget Statement",""," -229.000 "," -27.400 ","2"
"New Zealand","20120312 21:45:00","Food Price Index (MoM)","","","0.000  %","1"
"Japan","20120312 23:50:00","Tertiary Industry Index (MoM)","","","1.400  %","2"
