"country","date","name","actual","consensus","previous","volatility"
"Australia","20170410 01:30:00","Home Loans","","","","2"
"Australia","20170410 01:30:00","Investment Lending for Homes","","","","2"
"China","20170410 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20170410 02:00:00","New Loans","","","","1"
"Japan","20170410 05:00:00","Eco Watchers Survey: Outlook","","","","2"
"Japan","20170410 05:00:00","Eco Watchers Survey: Current","","","","2"
"Italy","20170410 08:00:00","Industrial Output s.a. (MoM)","","","","1"
"Italy","20170410 08:00:00","Industrial Output w.d.a (YoY)","","","","1"
"European Monetary Union","20170410 08:30:00","Sentix Investor Confidence","","","","1"
"Italy","20170410 09:00:00","Wage Inflation (YoY)","","","","1"
"Italy","20170410 09:00:00","Wage Inflation (MoM)","","","","1"
"Greece","20170410 09:00:00","Industrial Production (YoY)","","","","1"
"Greece","20170410 09:00:00","Consumer Price Index - Harmonized (YoY)","","","","1"
"Greece","20170410 09:00:00","Consumer Price Index (YoY)","","","","1"
"Portugal","20170410 10:00:00","Global Trade Balance","","","","1"
"India","20170410 11:00:00","Trade Deficit Government","","","","1"
"Canada","20170410 12:15:00","Housing Starts s.a (YoY)","","","","2"
"United States","20170410 14:00:00","Labor Market Conditions Index","","","","2"
"United States","20170410 15:30:00","3-Month Bill Auction","","","","1"
"United States","20170410 15:30:00","6-Month Bill Auction","","","","1"
"United States","20170410 17:00:00","3-Year Note Auction","","","","1"
"United States","20170410 18:00:00","Fed's Yellen Speech","","","","1"
"New Zealand","20170410 21:45:00","Electronic Card Retail Sales  (MoM)","","","","2"
"New Zealand","20170410 21:45:00","Electronic Card Retail Sales (YoY)","","","","2"
