"country","date","name","actual","consensus","previous","volatility"
"Australia","20171201 00:00:00","HIA New Home Sales (MoM)","","","","2"
"Japan","20171201 00:30:00","Nikkei Manufacturing PMI","","","","1"
"China","20171201 01:45:00","Caixin Manufacturing PMI","","","","2"
"Australia","20171201 05:30:00","RBA Commodity Index SDR (YoY)","","","","1"
"Russia","20171201 06:00:00","HSBC Manufacturing PMI	","","","","1"
"Spain","20171201 08:15:00","Markit Manufacturing PMI","","","","1"
"Switzerland","20171201 08:30:00","SVME - Purchasing Managers' Index","","","","1"
"Italy","20171201 08:45:00","Markit Manufacturing PMI","","","","1"
"France","20171201 08:50:00","Markit Manufacturing PMI","","","","1"
"Germany","20171201 08:55:00","Markit Manufacturing PMI","","","","2"
"Italy","20171201 09:00:00","Gross Domestic Product (QoQ)","","","","1"
"Italy","20171201 09:00:00","Gross Domestic Product (YoY)","","","","1"
"Greece","20171201 09:00:00","Markit Manufacturing PMI","","","","1"
"European Monetary Union","20171201 09:00:00","Markit Manufacturing PMI","","","","2"
"United Kingdom","20171201 09:30:00","Markit Manufacturing PMI","","","","2"
"Brazil","20171201 11:00:00","Gross Domestic Product (QoQ)","","","","1"
"Brazil","20171201 11:00:00","Gross Domestic Product (YoY)","","","","1"
" USD"","20171201 11:30:00",""FX Reserves","","","","India"
"Brazil","20171201 12:00:00","HSBC PMI Manufacturing","","","","1"
"Canada","20171201 13:30:00","Gross Domestic Product Annualized (QoQ)","","","","2"
"Canada","20171201 13:30:00","Gross Domestic Product (MoM)","","","","2"
"Canada","20171201 13:30:00","Participation rate","","","","2"
"Canada","20171201 13:30:00","Net Change in Employment","","","","3"
"Canada","20171201 13:30:00","Unemployment Rate","","","","3"
"United States","20171201 14:05:00","Fed's Bullard speech","","","","2"
"United States","20171201 14:30:00","FOMC Member Kaplan Speech","","","","2"
"Canada","20171201 14:30:00","Markit Manufacturing PMI","","","","2"
"United States","20171201 14:45:00","Markit Manufacturing PMI","","","","2"
"United States","20171201 15:00:00","ISM Manufacturing PMI","","","","3"
"United States","20171201 15:00:00","ISM Prices Paid","","","","3"
"United States","20171201 15:00:00","Construction Spending (MoM)","","","","2"
"United States","20171201 15:15:00","FOMC Member Harker Speech","","","","2"
"United States","20171201 18:00:00","Baker Hughes US Oil Rig Count","","","","2"
"United States","20171201 20:30:00","CFTC USD NC net positions","","","","1"
"United States","20171201 20:30:00","CFTC Gold NC net positions","","","","1"
"United States","20171201 20:30:00","CFTC Oil NC net positions","","","","1"
"United States","20171201 20:30:00","Total Vehicle Sales","","","","1"
"United Kingdom","20171201 20:30:00","CFTC GBP NC net positions","","","","1"
"Japan","20171201 20:30:00","CFTC JPY NC net positions","","","","1"
"European Monetary Union","20171201 20:30:00","CFTC EUR NC net positions","","","","1"
"Australia","20171201 20:30:00","CFTC AUD NC net positions","","","","1"
