"country","date","name","actual","consensus","previous","volatility"
"Australia","20160414 01:00:00","Consumer Inflation Expectation","","","","2"
"Australia","20160414 01:30:00","Unemployment Rate s.a.","","","","3"
"Australia","20160414 01:30:00","Participation Rate","","","","1"
"Australia","20160414 01:30:00","Fulltime employment","","","","2"
"Australia","20160414 01:30:00","Part-time employment","","","","1"
"Australia","20160414 01:30:00","Employment Change s.a.","","","","3"
"China","20160414 02:00:00","M2 Money Supply (YoY)","","","","1"
"China","20160414 02:00:00","New Loans","","","","1"
"China","20160414 02:00:00","FDI - Foreign Direct Investment (YTD) (YoY)","","","","2"
"Switzerland","20160414 07:15:00","Producer and Import Prices (MoM)","","","","1"
"Switzerland","20160414 07:15:00","Producer and Import Prices (YoY)","","","","1"
"Italy","20160414 08:00:00","Consumer Price Index (YoY)","","","","1"
"Italy","20160414 08:00:00","Consumer Price Index (EU Norm) (YoY)","","","","1"
"Italy","20160414 08:00:00","Consumer Price Index (EU Norm) (MoM)","","","","1"
"Italy","20160414 08:00:00","Consumer Price Index (MoM)","","","","1"
"European Monetary Union","20160414 09:00:00","Consumer Price Index - Core (MoM)","","","","2"
"European Monetary Union","20160414 09:00:00","Consumer Price Index - Core (YoY)","","","","3"
"European Monetary Union","20160414 09:00:00","Consumer Price Index (MoM)","","","","2"
"European Monetary Union","20160414 09:00:00","Consumer Price Index (YoY)","","","","3"
"United Kingdom","20160414 11:00:00","BoE Asset Purchase Facility","","","","3"
"European Monetary Union","20160414 11:00:00","BoE Asset Purchase Facility","","","","2"
"United Kingdom","20160414 11:00:00","BoE Interest Rate Decision","","","","3"
"European Monetary Union","20160414 11:00:00","BoE Interest Rate Decision","","","","2"
"United Kingdom","20160414 11:00:00","Monetary Policy Summary","","","","2"
"United Kingdom","20160414 11:00:00","BOE MPC Vote Cut","","","","3"
"European Monetary Union","20160414 11:00:00","BOE MPC Vote Cut","","","","2"
"United Kingdom","20160414 11:00:00","BOE MPC Vote Unchanged","","","","3"
"European Monetary Union","20160414 11:00:00","BOE MPC Vote Unchanged","","","","2"
"United Kingdom","20160414 11:00:00","BOE MPC Vote Hike","","","","3"
"European Monetary Union","20160414 11:00:00","BOE MPC Vote Hike","","","","2"
"United Kingdom","20160414 11:00:00","Bank of England Minutes","","","","3"
"European Monetary Union","20160414 11:00:00","Bank of England Minutes","","","","2"
"United States","20160414 12:30:00","Continuing Jobless Claims","","","","2"
"United States","20160414 12:30:00","Initial Jobless Claims","","","","2"
"United States","20160414 12:30:00","Consumer Price Index Ex Food & Energy (MoM)","","","","2"
"United States","20160414 12:30:00","Consumer Price Index Ex Food & Energy (YoY)","","","","2"
"United States","20160414 12:30:00","Consumer Price Index (YoY)","","","","2"
"United States","20160414 12:30:00","Consumer Price Index (MoM)","","","","2"
"United States","20160414 12:30:00","Consumer Price Index n.s.a (MoM)","","","","2"
"United States","20160414 12:30:00","Consumer Price Index Core s.a","","","","2"
"Canada","20160414 12:30:00","New Housing Price Index (MoM)","","","","1"
"Canada","20160414 12:30:00","New Housing Price Index (YoY)","","","","1"
"United States","20160414 14:00:00","Fed's Lockhart speech","","","","1"
"United States","20160414 14:00:00","FOMC Member Powell Speech","","","","1"
"United States","20160414 14:30:00","EIA Natural Gas Storage change","","","","1"
"United States","20160414 17:00:00","30-Year Bond Auction","","","","1"
