"country","date","name","actual","consensus","previous","volatility"
"Australia","20121018 00:30:00","National Australia Bank's Business Confidence (QoQ)","",""," -2.000 ","2"
"China","20121018 02:00:00","Gross Domestic Product (YoY)","","7.400  %","7.600  %","2"
"China","20121018 02:00:00","Gross Domestic Product (QoQ)","","1.800  %","1.800  %","2"
"China","20121018 02:00:00","Industrial Production (YoY)","","9.000  %","8.900  %","2"
"China","20121018 02:00:00","NBS Press Conference","","","","2"
"China","20121018 02:00:00","Retail Sales (YoY)","","13.200  %","13.200  %","2"
"United Kingdom","20121018 08:30:00","Retail Sales (YoY)","","2.100  %","2.700  %","2"
"United Kingdom","20121018 08:30:00","Retail Sales ex-Fuel (YoY)","","2.400  %","3.100  %","2"
"United States","20121018 12:30:00","Initial Jobless Claims",""," 365.000 "," 339.000 ","1"
"United States","20121018 12:30:00","Continuing Jobless Claims",""," 3.275 "," 3.273 ","1"
"Canada","20121018 12:30:00","Wholesale Sales (MoM)","","0.100  %","-0.600  %","1"
"Belgium","20121018 13:00:00","Consumer Confidence Index","",""," -14.000 ","1"
"Turkey","20121018 13:00:00","TCMB Interest Rate Decision","","","5.750  %","1"
"United States","20121018 14:00:00","Leading Indicator (MoM)","","0.200  %","-0.100  %","2"
"United States","20121018 14:00:00","Philadelphia Fed Manufacturing Survey",""," 1.000 "," -1.900 ","2"
"United States","20121018 14:30:00","EIA Natural Gas Storage change","",""," 72.000 ","1"
"New Zealand","20121018 21:45:00","Visitor Arrivals (YoY)","","","5.400  %","1"
"Colombia","20121018 22:00:00","Industrial ouput (YoY)","","","","1"
